relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
src/java/org/apache/commons/configuration/AbstractConfiguration.java,2.17543859649123,21,4.833373566049009,5.711732180707308,29,2.78544340870026,124,11.0877192982456,12,10,4,53,57,66,57,6,51,81,645,309,1,4,1,78,0,78,57,9,0,1,10,31,1,0.163793103448276,0.0,24,0,24,3,2,1,109,48,61,1,0.0015503875968992,NON
src/java/org/apache/commons/configuration/AbstractFileConfiguration.java,1.97872340425532,8,5.2462456634408605,5.92512932949048,28,1.4945199428796598,93,10.4893617021277,22,9,0,47,47,107,47,6,41,51,505,234,3,2,3,14,11,3,39,60,8,3,2,5,1,0.28296568627451,0.224299065420561,8,1,7,5,4,2,98,26,72,1,0.0019801980198019,NON
src/java/org/apache/commons/configuration/AbstractHierarchicalFileConfiguration.java,1.02272727272727,2,5.27940057818249,5.3354945022736375,43,0.1490326937341359,45,4.7954545454545485,20,1,0,44,44,131,44,6,38,34,232,119,3,2,3,16,14,2,36,87,8,3,3,5,1,0.27131341868184,0.1832061068702288,6,0,6,5,1,1,106,32,74,1,0.0043103448275862,NON
src/java/org/apache/commons/configuration/BaseConfiguration.java,1.5,3,3.9861879650463,4.66508821821713,5,0.707106781186548,12,7.75,13,1,0,8,8,68,8,2,6,6,66,34,2,3,2,11,6,5,2,60,6,2,1,6,1,0.2340067340067339,0.1764705882352939,2,0,2,2,1,1,16,11,5,0,0.0,NON
src/java/org/apache/commons/configuration/CombinedConfiguration.java,1.65,4,5.755821249365,5.62405874499777,11,0.852936105461599,33,8.4,27,8,0,20,20,113,20,1,19,14,241,137,3,0,3,2,2,0,18,93,2,3,0,0,1,0.57719298245614,0.0530973451327434,1,1,0,10,5,4,47,23,24,1,0.0041493775933609,NON
src/java/org/apache/commons/configuration/CompositeConfiguration.java,2.3,4,4.5858314010587575,5.32067555410491,8,1.22882057274445,46,10.65,14,2,0,20,20,77,20,1,19,17,219,125,2,0,2,9,9,0,11,57,9,2,0,0,1,0.434343434343434,0.2337662337662339,0,0,0,3,1,1,15,9,6,1,0.0045662100456621,NON
src/java/org/apache/commons/configuration/ConfigurationBuilder.java,0.0,0,2.0,1.58496250072116,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationConverter.java,1.6666666666666698,3,3.35195307424638,4.725234207137549,4,0.942809041582063,10,7.5,0,0,5,1,6,6,6,1,5,5,48,27,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,7,0,7,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationException.java,1.0,1,2.59958123064606,2.25,4,0.0,4,4.0,1,1,0,4,4,4,4,0,4,4,20,10,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/configuration/ConfigurationFactory.java,1.52631578947368,6,6.3899542133516505,5.864333405655311,15,1.22982331005768,29,10.315789473684198,13,13,0,19,19,19,19,6,13,22,388,190,0,0,0,0,0,0,19,0,0,0,0,0,0,0.0,0.0,0,0,0,11,13,3,26,0,26,1,0.0025773195876288,NON
