relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA.,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
maven-embedder/src/main/java/org/apache/maven/cli/QuietMavenTransferListener.java,0.0,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
maven-aether-provider/src/main/java/org/apache/maven/repository/internal/DefaultArtifactDescriptorReader.java,3.375,15,5.7414256543321205,7.10780578215621,2,3.40725329260975,54,19.5,5,5,2,14,16,16,16,8,8,28,327,190,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,12,4,4,18,0,18,1,0.0030581039755351,NON
maven-embedder/src/test/embedder-test-project/src/test/java/org/apache/maven/AppTest.java,1.0,1,2.75,2.92192809488736,3,0.0,3,4.0,0,0,1,2,3,3,3,0,3,1,16,7,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
maven-embedder/src/test/error-reporting-projects/aggregate-mojo-failure/plugin/src/main/java/org/plugin/TestPlugin.java,1.0,1,2.64643934467102,2.58496250072116,3,0.0,3,4.33333333333333,1,1,0,3,3,3,3,0,3,1,18,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,4,0,4,0,0.0,NON
maven-embedder/src/test/error-reporting-projects/bad-build-plan/plugin/src/main/java/org/plugin/TestPlugin.java,1.0,1,2.64643934467102,2.5503407095463904,3,0.0,3,4.0,1,1,0,3,3,3,3,0,3,1,17,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0,NON
maven-embedder/src/test/error-reporting-projects/bad-ext-plugin-dep-ver/plugin/src/main/java/org/plugin/TestPlugin.java,1.0,1,2.64643934467102,2.58496250072116,3,0.0,3,4.33333333333333,1,1,0,3,3,3,3,0,3,1,18,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,2,0,2,0,0.0,NON
maven-aether-provider/src/main/java/org/apache/maven/repository/internal/DefaultVersionResolver.java,4.33333333333333,20,5.8942484599199805,6.728596022024489,2,5.10446427703785,52,24.25,6,6,0,12,12,12,12,8,4,34,410,233,0,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,3,6,3,14,0,14,1,0.0024390243902439,NON
maven-aether-provider/src/main/java/org/apache/maven/repository/internal/LocalSnapshotMetadata.java,1.46153846153846,6,4.4718465296608,5.34606494767565,11,1.33678055361406,19,7.307692307692309,5,2,2,11,13,19,13,3,10,13,102,62,1,0,1,1,1,0,12,6,1,1,0,0,1,0.201465201465202,0.0526315789473684,0,0,0,0,1,1,6,6,0,0,0.0,NON
maven-aether-provider/src/main/java/org/apache/maven/repository/internal/LocalSnapshotMetadataGenerator.java,1.75,4,4.02164063634332,4.56096178768359,3,1.29903810567666,7,7.75,2,2,0,4,4,4,4,0,4,5,37,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,7,0,7,0,0.0,NON
maven-aether-provider/src/main/java/org/apache/maven/repository/internal/MavenMetadata.java,1.6666666666666698,4,3.9657773539802097,5.10399859800137,6,1.33333333333333,15,9.888888888888893,3,3,0,9,9,9,9,4,5,11,97,47,0,1,0,3,0,3,9,0,0,0,3,3,0,0.0,0.0,3,0,3,0,1,1,0,0,0,0,0.0,NON
