relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA.,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
maven-embedder/src/examples/simple-project/src/test/java/org/apache/maven/embedder/AppTest.java,1.0,1,2.75,2.92192809488736,3,0.0,3,4.0,0,0,1,2,3,3,3,0,3,1,16,7,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
maven-aether-provider/src/main/java/org/apache/maven/repository/internal/ArtifactDescriptorUtils.java,2.3333333333333304,4,3.85216872360328,5.02898997164755,1,1.24721912892465,7,12.333333333333302,0,0,3,0,3,3,3,0,3,3,40,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
maven-aether-provider/src/main/java/org/apache/maven/repository/internal/DefaultArtifactDescriptorReader.java,2.75,14,5.81741169631998,7.08959130039861,7,3.0145480589965703,55,16.75,6,6,0,20,20,20,20,9,11,41,353,206,0,0,0,0,0,0,20,0,0,0,0,0,0,0.0,0.0,0,0,0,13,5,5,23,0,23,1,0.0028328611898017,NON
maven-aether-provider/src/main/java/org/apache/maven/repository/internal/DefaultModelCache.java,1.25,2,4.19456102049405,3.80517986299413,3,0.4330127018922189,5,6.0,2,2,1,3,4,4,4,1,3,11,71,40,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,2,10,0,10,0,0.0,NON
maven-aether-provider/src/main/java/org/apache/maven/repository/internal/DefaultModelResolver.java,1.4,2,4.49145993134182,5.2872815368933,3,0.489897948556636,7,11.0,7,7,0,5,5,5,5,1,4,12,66,40,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,5,7,7,10,0,10,1,0.0151515151515151,NON
maven-aether-provider/src/main/java/org/apache/maven/repository/internal/DefaultVersionRangeResolver.java,2.5833333333333304,8,5.254104070322099,6.634767868897411,6,2.2897719440056803,31,16.0833333333333,5,5,0,12,12,12,12,3,9,28,207,116,0,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,5,0,0,0,1,0.0048309178743961,NON
maven-aether-provider/src/main/java/org/apache/maven/repository/internal/DefaultVersionResolver.java,3.29411764705882,20,6.11610247556091,6.91304959688573,7,4.56024645725042,56,19.5882352941176,8,8,0,17,17,17,17,8,9,42,457,260,0,0,0,0,0,0,17,0,0,0,0,0,0,0.0,0.0,0,0,0,4,8,5,16,0,16,1,0.0021881838074398,NON
maven-aether-provider/src/main/java/org/apache/maven/repository/internal/LocalSnapshotMetadata.java,1.46153846153846,6,4.4718465296608,5.34606494767565,11,1.33678055361406,19,7.307692307692309,6,2,2,11,13,21,13,3,10,13,101,62,2,0,2,1,1,0,12,8,1,2,0,0,1,0.242165242165242,0.0952380952380952,0,0,0,0,1,1,6,6,0,0,0.0,NON
maven-aether-provider/src/main/java/org/apache/maven/repository/internal/LocalSnapshotMetadataGenerator.java,1.75,4,4.02164063634332,4.593219852199719,3,1.29903810567666,7,7.75,2,2,0,4,4,4,4,0,4,5,37,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,7,0,7,0,0.0,NON
maven-aether-provider/src/main/java/org/apache/maven/repository/internal/MavenAetherModule.java,1.0,1,3.4182958340544904,4.663250669830299,2,0.0,2,12.0,0,0,0,2,2,2,2,1,1,2,31,14,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,7,0,0,1,0,1,0,0.0,NON
