relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA.,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/CheckpointRebuilder.java,7.5,19,4.9912457155005,6.6012166780489006,1,6.87386354243376,30,39.25,7,7,1,3,4,4,4,1,3,5,207,139,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,15,7,5,73,0,73,1,0.0048309178743961,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/Commit.java,1.0,1,4.1653115322251,4.824716162437349,9,0.0,9,4.66666666666667,7,1,0,9,9,17,9,0,9,9,51,34,1,0,1,5,5,0,4,8,5,1,0,0,1,0.261538461538462,0.294117647058824,0,0,0,3,0,0,16,9,7,1,0.0196078431372549,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/EventQueueBackingStore.java,0.5,1,4.945772482251059,4.79838331350296,18,0.5,9,2.05555555555556,6,6,0,18,18,18,18,3,15,10,45,35,0,2,0,9,0,9,18,0,0,0,1,3,0,0.0,0.0,2,0,2,0,1,1,0,0,0,0,0.0,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/EventQueueBackingStoreFactory.java,3.25,10,3.29614837474762,4.71369278319945,3,3.8971143170299705,13,18.25,1,1,3,1,4,4,4,2,2,11,77,41,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,40,0,40,1,0.0129870129870129,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/EventQueueBackingStoreFile.java,2.35714285714286,8,5.536076638013211,6.3741600921031605,6,2.09104016690064,33,13.857142857142902,20,14,2,12,14,26,14,7,7,15,219,152,1,1,1,8,6,2,8,12,6,1,2,2,1,0.2592592592592589,0.230769230769231,3,2,1,4,7,6,34,18,16,1,0.0045662100456621,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/EventQueueBackingStoreFileV2.java,1.8333333333333304,4,4.43063240949075,5.3608480177761,4,1.21335164821342,11,9.16666666666667,24,4,0,6,6,29,6,5,1,7,64,51,2,0,2,4,4,0,3,23,3,2,0,0,1,0.2051282051282049,0.206896551724138,0,0,0,2,0,0,19,14,5,1,0.015625,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/EventQueueBackingStoreFileV3.java,3.4,6,4.18346518960165,5.983926135894309,2,2.0591260281974,17,29.6,22,2,1,4,5,30,5,2,3,11,155,101,2,0,2,1,1,0,4,25,1,2,0,0,1,0.190598290598291,0.0666666666666667,1,1,0,8,2,2,82,21,61,1,0.0064516129032258,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/FileChannel.java,3.55555555555556,16,6.1527497365041794,6.5955927147264095,4,4.54877544232416,32,25.0,26,22,0,9,9,17,9,1,8,3,457,278,2,0,2,5,5,0,4,8,5,2,0,0,1,0.372649572649573,0.588235294117647,1,1,0,13,12,9,121,8,113,1,0.0021881838074398,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/FileChannelConfiguration.java,0.0,0,3.9682349646323902,0.0,0,0.0,0,0.0,20,20,0,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,11,1,0,0,0,1,0.0434782608695652,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/FlumeEventPointer.java,1.75,6,3.748994803525101,3.678740144882061,6,1.6393596310755,14,6.875,2,2,1,7,8,8,8,0,8,4,62,42,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
