relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA.,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/CheckpointRebuilder.java,7.75,20,4.9912457155005,6.58872175339828,1,7.292976072907409,31,40.0,7,7,1,3,4,4,4,1,3,6,210,140,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,16,7,5,75,0,75,1,0.0047619047619047,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/CorruptEventException.java,1.0,1,2.58496250072116,2.18872187554087,3,0.0,3,3.0,1,1,0,3,3,3,3,0,3,3,12,8,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/EventQueueBackingStore.java,0.473684210526316,1,5.06923567775942,4.8340942144781,19,0.499306998973955,9,2.0,8,8,0,19,19,19,19,3,16,10,48,38,0,2,0,10,0,10,19,0,0,0,1,3,0,0.0,0.0,2,0,2,0,1,1,0,0,0,0,0.0,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/EventQueueBackingStoreFactory.java,2.8,10,3.223465189601649,4.85576596741213,4,3.6,14,15.8,1,1,4,1,5,5,5,2,3,19,83,43,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,5,1,1,49,0,49,1,0.0120481927710843,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/EventQueueBackingStoreFile.java,2.8,8,5.74229206577744,6.88086988218844,9,2.42074368738204,56,15.7,26,18,4,16,20,32,20,10,10,25,344,224,1,1,1,9,7,2,13,12,7,1,2,2,1,0.2775689223057639,0.21875,3,2,1,6,10,8,56,19,37,1,0.002906976744186,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/EventQueueBackingStoreFileV3.java,3.6666666666666696,10,3.94007268734865,6.08094907919034,3,3.24893144826966,22,27.1666666666667,28,2,1,5,6,36,6,2,4,17,170,110,2,0,2,1,1,0,5,30,1,2,0,0,1,0.195937873357228,0.0555555555555556,1,1,0,9,2,2,95,25,70,1,0.0058823529411764,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/FileChannel.java,2.6153846153846203,12,6.29992497413559,6.69333835049171,7,2.92307692307692,34,19.7692307692308,30,26,0,13,13,21,13,1,12,4,505,300,2,0,2,5,5,0,8,8,5,2,0,0,1,0.392402659069326,0.476190476190476,1,1,0,13,13,10,142,9,133,1,0.0019801980198019,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/FileChannelConfiguration.java,0.0,0,4.18666082659032,0.0,0,0.0,0,0.0,26,26,0,0,0,0,0,0,0,0,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0.0344827586206896,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/FlumeEvent.java,1.6666666666666698,4,4.9405154813204994,5.5398227746050095,7,1.24721912892465,15,9.77777777777778,5,5,1,8,9,9,9,1,8,7,117,85,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,1,3,2,10,0,10,0,0.0,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/FlumeEventQueue.java,2.21052631578947,7,6.39138231712909,5.332435392283321,7,1.73444811087201,42,9.57894736842105,6,6,0,19,19,19,19,5,14,20,322,235,0,0,0,0,0,0,19,0,0,0,0,0,0,0.0,0.0,0,0,0,4,4,3,101,0,101,0,0.0,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/Log.java,2.94736842105263,14,7.00072919575928,7.35586817475186,20,3.08602425563559,112,17.552631578947402,42,42,0,38,38,38,38,15,23,58,841,580,0,0,0,0,0,0,38,0,0,0,0,0,0,0.0,0.0,0,0,0,30,17,14,193,0,193,1,0.0011890606420927,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/LogFile.java,2.75,8,6.7524698518174,5.94162372357639,3,3.03108891324554,11,17.75,5,5,4,0,4,4,4,3,1,7,571,390,0,1,0,0,0,0,4,0,0,0,2,2,0,0.0,0.0,0,0,0,9,2,2,29,0,29,0,0.0,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/LogFileV3.java,3.5,6,6.519926024297139,4.1945728565287,1,2.5,7,15.5,6,1,1,1,2,6,2,1,1,3,282,172,1,0,1,0,0,0,2,4,0,1,0,0,1,0.111111111111111,0.0,0,0,0,1,1,1,4,0,4,0,0.0,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/NoopRecordException.java,1.0,1,2.58496250072116,2.18872187554087,3,0.0,3,3.0,1,1,0,3,3,3,3,0,3,3,12,8,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/Put.java,1.5,4,4.57349453781615,5.874089192003419,8,1.02469507659596,15,7.7,8,2,0,10,10,18,10,1,9,10,88,61,1,0,1,5,5,0,5,8,5,1,0,0,1,0.267094017094017,0.277777777777778,0,0,0,9,2,2,50,9,41,1,0.0113636363636363,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/ReplayHandler.java,6.5,25,5.3877961002061,6.65215536292995,6,9.002777349240619,65,30.4,13,13,0,10,10,10,10,2,8,8,326,236,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,13,6,6,122,0,122,0,0.0,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/Serialization.java,3.5,9,4.2709505944546695,5.54947368169912,4,3.5472994422987902,21,17.5,9,9,5,1,6,6,6,1,5,10,117,82,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/TransactionEventRecord.java,1.42857142857143,4,5.556676144886549,5.88986169421754,9,1.23717914826348,20,8.85714285714286,6,6,6,8,14,14,14,2,12,20,166,99,0,1,0,20,0,20,14,0,0,0,4,4,0,0.0,0.0,0,0,0,11,3,3,17,0,17,0,0.0,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/WritableUtils.java,2.8333333333333304,6,3.48008369518745,4.12474915765829,2,1.7716909687891105,17,9.66666666666667,0,0,6,0,6,6,6,0,6,8,60,49,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/proto/ProtosFactory.java,1.0,1,6.55349240256693,3.1699250014423104,3,0.0,3,2.3333333333333304,27,27,2,1,3,3,3,1,2,1,5564,3468,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,27,5,0,0,0,1,0.0001797268152408,NON
flume-ng-channels/flume-file-channel/src/test/java/org/apache/flume/channel/file/TestFileChannel.java,1.6666666666666698,5,4.13130034250536,6.39412473634009,12,1.10554159678513,30,24.7222222222222,7,1,0,18,18,22,18,0,18,4,467,346,1,0,1,2,2,0,16,4,2,1,0,0,1,0.26797385620915,0.0909090909090909,0,0,0,14,1,1,275,33,242,0,0.0,NON
flume-ng-channels/flume-file-channel/src/test/java/org/apache/flume/channel/file/TestFileChannelBase.java,1.33333333333333,2,4.076741430173859,4.7679022244706,4,0.471404520791032,8,6.0,6,6,0,6,6,6,6,4,2,2,46,35,0,1,0,12,0,12,6,0,0,0,6,6,0,0.0,0.0,0,0,0,3,5,2,12,0,12,0,0.0,NON
flume-ng-channels/flume-file-channel/src/test/java/org/apache/flume/channel/file/TestFileChannelRestart.java,1.4642857142857095,6,4.5959516990327,6.2221333894717095,39,0.9442360047430208,82,11.9285714285714,7,1,1,55,56,60,56,13,43,20,714,551,1,0,1,2,2,0,54,4,2,1,0,0,1,0.274747474747475,0.0333333333333333,0,0,0,13,1,1,497,70,427,0,0.0,NON
flume-ng-channels/flume-file-channel/src/test/java/org/apache/flume/channel/file/TestLog.java,1.84,5,4.85832170304245,6.427353139512251,15,1.25475097130865,46,15.28,7,7,0,25,25,25,25,1,24,12,411,276,0,0,0,0,0,0,25,0,0,0,0,0,0,0.0,0.0,0,0,0,12,4,3,455,0,455,1,0.0024330900243309,NON
flume-ng-channels/flume-file-channel/src/test/java/org/apache/flume/channel/file/TestLogFile.java,2.64285714285714,7,4.3703831513776805,6.6753397176681695,4,1.63038745864476,37,22.5,5,5,0,14,14,14,14,0,14,2,336,257,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0.0,0,0,0,21,3,2,265,0,265,0,0.0,NON
flume-ng-channels/flume-file-channel/src/test/java/org/apache/flume/channel/file/TestTransactionEventRecordV3.java,1.125,2,3.17694476297177,5.108013704374731,7,0.3307189138830739,9,11.5,0,0,0,8,8,8,8,1,7,2,100,66,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,9,0,0,131,0,131,0,0.0,NON
flume-ng-channels/flume-file-channel/src/test/java/org/apache/flume/channel/file/TestUtils.java,2.0454545454545503,8,4.53649838298292,6.549216752031191,14,1.82102051127365,45,11.8636363636364,0,0,22,0,22,22,22,0,22,59,263,181,0,0,0,0,0,0,22,0,0,0,0,0,0,0.0,0.0,0,0,0,14,0,0,35,0,35,0,0.0,NON
flume-ng-channels/flume-jdbc-channel/src/main/java/org/apache/flume/channel/jdbc/JdbcChannel.java,1.0,1,4.16140632972184,4.20914148934848,7,0.0,7,3.28571428571429,4,2,0,7,7,13,7,1,6,2,32,19,1,0,1,2,2,0,5,6,2,1,0,0,1,0.222222222222222,0.153846153846154,0,0,0,6,1,1,11,6,5,0,0.0,NON
flume-ng-channels/flume-jdbc-channel/src/test/java/org/apache/flume/channel/jdbc/MockEvent.java,1.0,1,3.27760772245429,3.13598573049654,6,0.0,6,3.1666666666666696,3,3,0,6,6,6,6,0,6,5,28,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0,NON
flume-ng-clients/flume-ng-log4jappender/src/main/java/org/apache/flume/clients/log4jappender/LoadBalancingLog4jAppender.java,2.6666666666666696,6,3.83307090709128,5.47960441996955,3,1.8856180831641296,16,12.666666666666698,15,4,0,6,6,21,6,1,5,9,84,57,2,0,2,0,0,0,6,15,0,2,0,0,1,0.19047619047619,0.0,2,2,0,4,0,0,18,6,12,0,0.0,NON
flume-ng-clients/flume-ng-log4jappender/src/main/java/org/apache/flume/clients/log4jappender/Log4jAppender.java,2.05882352941176,9,5.193804516199339,6.097406260986969,12,2.09959627030291,35,9.05882352941176,11,11,0,17,17,17,17,3,14,18,172,117,1,1,1,0,0,0,17,0,0,1,1,1,1,0.1574074074074069,0.0,2,0,2,8,4,4,29,0,29,0,0.0,NON
flume-ng-clients/flume-ng-log4jappender/src/main/java/org/apache/flume/clients/log4jappender/Log4jAvroHeaders.java,1.16666666666667,2,3.4994581877844,3.3021390820667498,5,0.372677996249965,7,3.1666666666666696,8,8,1,5,6,6,6,1,5,4,28,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,1,0,0,0,1,0.0357142857142857,IL
flume-ng-clients/flume-ng-log4jappender/src/test/java/org/apache/flume/clients/log4jappender/TestLoadBalancingLog4jAppender.java,1.84615384615385,4,5.68736878485728,6.29368294521337,4,0.7692307692307689,24,14.0,5,5,0,13,13,13,13,5,8,8,231,168,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,18,2,2,25,0,25,0,0.0,NON
flume-ng-clients/flume-ng-log4jappender/src/test/java/org/apache/flume/clients/log4jappender/TestLog4jAppender.java,1.4,2,4.95503193151098,6.1971367676292095,6,0.489897948556636,14,14.8,3,3,0,10,10,10,10,2,8,3,175,133,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,16,2,2,43,0,43,0,0.0,NON
flume-ng-clients/flume-ng-log4jappender/src/test/java/org/apache/flume/clients/log4jappender/TestLog4jAppenderWithAvro.java,1.0,1,4.245469029158451,6.37566190213358,5,0.0,5,17.4,3,3,0,5,5,5,5,1,4,1,105,83,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,14,2,2,32,0,32,0,0.0,NON
flume-ng-configuration/src/main/java/org/apache/flume/conf/ComponentConfigurationFactory.java,11.0,11,3.12192809488736,4.5431109265508605,0,0.0,11,45.0,0,0,1,0,1,1,1,0,1,6,49,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,9,0,0,21,0,21,1,0.0204081632653061,IL
flume-ng-configuration/src/main/java/org/apache/flume/conf/FlumeConfiguration.java,3.0,7,6.83385316273545,5.22079465363239,2,2.0,18,16.0,5,5,0,6,6,6,6,2,4,5,758,507,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,4,3,3,37,0,37,1,0.0013192612137203,IL
flume-ng-configuration/src/main/java/org/apache/flume/conf/channel/ChannelConfiguration.java,1.0,1,4.562981573424031,2.72192809488736,2,0.0,2,3.0,5,0,0,2,2,13,2,0,2,2,47,25,1,0,1,1,1,0,1,11,1,1,0,0,1,0.111111111111111,0.0769230769230769,0,0,0,2,0,0,4,4,0,0,0.0,NON
flume-ng-configuration/src/main/java/org/apache/flume/conf/channel/ChannelType.java,1.0,1,3.02698683335929,1.75,4,0.0,4,1.5,5,5,0,4,4,4,4,1,3,2,13,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,1,0,0,0,0,0.0,NON
flume-ng-configuration/src/main/java/org/apache/flume/conf/sink/SinkConfiguration.java,1.4,2,4.93380004660928,4.59542839889544,3,0.489897948556636,7,6.6,6,1,0,5,5,15,5,0,5,4,82,44,1,0,1,2,2,0,3,10,2,1,0,0,1,0.180555555555556,0.133333333333333,0,0,0,6,0,0,16,7,9,1,0.0121951219512195,NON
flume-ng-configuration/src/main/java/org/apache/flume/conf/sink/SinkType.java,1.0,1,3.8841837197791897,1.75,4,0.0,4,1.5,12,12,0,4,4,4,4,1,3,2,20,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,11,1,0,0,0,1,0.05,NON
flume-ng-configuration/src/main/java/org/apache/flume/conf/source/SourceConfiguration.java,2.8333333333333304,8,5.18976677619216,5.83248973361527,3,2.5440562537456204,17,14.166666666666698,7,2,0,6,6,17,6,1,5,5,137,79,1,0,1,1,1,0,5,11,1,1,0,0,1,0.166666666666667,0.0588235294117647,1,1,0,11,2,2,44,7,37,1,0.0072992700729927,IL
flume-ng-configuration/src/main/java/org/apache/flume/conf/source/SourceType.java,1.0,1,3.9754180179138303,1.75,4,0.0,4,1.5,13,13,0,4,4,4,4,1,3,2,21,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,12,1,0,0,0,0,0.0,NON
flume-ng-configuration/src/test/java/org/apache/flume/conf/TestFlumeConfiguration.java,1.0,1,2.0,3.8812994288310496,1,0.0,1,25.0,0,0,0,1,1,1,1,0,1,0,28,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,13,0,13,0,0.0,NON
flume-ng-configuration/src/test/java/org/apache/flume/conf/source/TestSourceConfiguration.java,1.0,1,2.58496250072116,2.8731406795131296,1,0.0,1,6.0,0,0,0,1,1,1,1,0,1,0,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,9,0,9,0,0.0,NON
flume-ng-core/src/main/java/org/apache/flume/channel/AbstractChannelSelector.java,1.6666666666666698,4,3.56330723590509,4.04070055378493,4,1.10554159678513,10,6.16666666666667,2,2,0,6,6,6,6,2,4,4,45,29,0,1,0,0,0,0,6,0,0,0,2,2,0,0.0,0.0,0,0,0,2,1,1,2,0,2,0,0.0,NON
flume-ng-core/src/main/java/org/apache/flume/channel/DefaultChannelFactory.java,3.0,4,3.87966400490259,4.469498409215991,0,1.0,6,15.5,1,1,0,2,2,2,2,0,2,6,38,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,9,0,9,1,0.0263157894736842,IL
flume-ng-core/src/main/java/org/apache/flume/channel/MemoryChannel.java,3.71428571428571,16,5.9899157269505405,5.622196160291719,4,5.11899224776255,26,19.2857142857143,22,18,0,7,7,17,7,3,4,10,267,173,2,1,2,3,3,0,4,10,3,2,1,1,1,0.254700854700855,0.3529411764705879,1,1,0,6,12,6,31,3,28,1,0.0037453183520599,NON
flume-ng-core/src/main/java/org/apache/flume/channel/MultiplexingChannelSelector.java,5.0,10,4.49980532603722,5.147130647954089,0,3.55902608401044,15,21.0,13,11,0,3,3,9,3,0,3,3,83,55,1,0,1,0,0,0,3,6,0,1,0,0,1,0.125,0.0,0,0,0,4,5,3,25,10,15,0,0.0,NON
flume-ng-core/src/main/java/org/apache/flume/channel/ReplicatingChannelSelector.java,2.3333333333333304,4,3.7943360657504495,4.563527882011019,1,1.24721912892465,7,7.66666666666667,5,3,0,3,3,9,3,0,3,3,31,21,1,0,1,0,0,0,3,6,0,1,0,0,1,0.125,0.0,0,0,0,3,2,1,5,3,2,0,0.0,NON
flume-ng-core/src/main/java/org/apache/flume/client/avro/AvroCLIClient.java,7.5,9,4.26847275163112,6.081576699020901,0,1.5,30,37.75,10,10,1,3,4,4,4,3,1,9,164,105,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,10,2,2,13,0,13,0,0.0,NON
flume-ng-core/src/main/java/org/apache/flume/client/avro/ReliableSpoolingFileEventReader.java,4.27272727272727,9,5.59311137319924,6.61121706996362,0,2.63165724111457,47,23.0909090909091,15,15,0,11,11,11,11,6,5,16,362,239,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,16,8,6,28,0,28,1,0.0027624309392265,NON
flume-ng-core/src/main/java/org/apache/flume/client/avro/SimpleTextLineEventReader.java,1.75,3,3.64643934467101,4.436260027531531,2,0.82915619758885,7,6.5,1,1,0,4,4,4,4,0,4,2,32,19,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,0,0,0,0,0.0,NON
flume-ng-core/src/main/java/org/apache/flume/formatter/output/BucketPath.java,5.14285714285714,27,3.74945043226488,5.16492647803502,8,8.069848138570629,72,18.6428571428571,3,3,14,0,14,14,14,2,12,50,283,156,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,9,0,9,1,0.0035335689045936,NON
flume-ng-core/src/main/java/org/apache/flume/instrumentation/GangliaServer.java,2.06666666666667,5,5.67502706632164,6.133968372793,7,1.33998341614945,31,11.066666666666698,22,22,0,15,15,15,15,6,9,17,222,161,0,0,0,0,0,0,15,0,0,0,0,0,0,0.0,0.0,0,0,0,5,6,5,21,0,21,0,0.0,NON
flume-ng-core/src/main/java/org/apache/flume/instrumentation/MonitoredCounterGroup.java,1.5833333333333302,3,4.91743417945087,5.40184950273661,7,0.759202798262025,19,7.83333333333333,9,9,0,12,12,12,12,5,7,10,117,76,0,1,0,0,0,0,12,0,0,0,5,5,0,0.0,0.0,0,0,0,1,5,4,0,0,0,1,0.0085470085470085,NON
flume-ng-core/src/main/java/org/apache/flume/lifecycle/LifecycleSupervisor.java,2.1111111111111103,9,5.388823377606291,5.68994213643641,7,2.51415744421884,19,13.2222222222222,7,7,0,9,9,9,9,0,9,9,269,164,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,7,6,5,2,0,2,0,0.0,NON
flume-ng-core/src/main/java/org/apache/flume/serialization/AvroEventDeserializer.java,1.85714285714286,3,5.57890241815493,5.894579587281281,3,0.832993127835043,13,9.285714285714288,14,14,0,7,7,7,7,2,5,3,141,89,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,7,9,9,13,0,13,1,0.0070921985815602,IL
flume-ng-core/src/main/java/org/apache/flume/serialization/DurablePositionTracker.java,2.14285714285714,5,4.23399790783883,5.243940745691599,3,1.3552618543578798,15,12.2857142857143,6,6,1,6,7,7,7,1,6,5,97,67,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,1,4,4,1,0,1,0,0.0,NON
flume-ng-core/src/main/java/org/apache/flume/serialization/EventDeserializerFactory.java,7.0,7,2.75,4.75304935420484,0,0.0,7,43.0,1,1,1,0,1,1,1,0,1,7,47,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,6,1,1,9,0,9,1,0.0212765957446808,IL
flume-ng-core/src/main/java/org/apache/flume/serialization/EventDeserializerType.java,1.0,1,3.3176400059662203,2.4182958340544904,4,0.0,4,1.5,4,4,0,4,4,4,4,0,4,2,12,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,4,4,2,0,0,0,0,0.0,NON
flume-ng-core/src/main/java/org/apache/flume/serialization/EventSerializerFactory.java,7.0,7,2.75,4.75304935420484,0,0.0,7,43.0,1,1,1,0,1,1,1,0,1,7,47,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,5,1,1,9,0,9,1,0.0212765957446808,IL
flume-ng-core/src/main/java/org/apache/flume/serialization/EventSerializerType.java,1.0,1,3.483074189428569,2.4182958340544904,4,0.0,4,1.5,5,5,0,4,4,4,4,0,4,2,13,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,6,5,2,0,0,0,0,0.0,NON
flume-ng-core/src/main/java/org/apache/flume/serialization/HeaderAndBodyTextEventSerializer.java,1.14285714285714,2,4.46843819111138,4.07967864988297,6,0.349927106111883,8,3.14285714285714,5,5,0,7,7,7,7,1,6,3,43,24,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,2,3,0,3,0,0.0,NON
