"community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi2","roi3"
"./prediction_result/KNN1/JURECZKO_result/ant_1.3.csv_diffToPreviousRelease_ant_1.4.csv","./prediction","result/KNN1/JURECZKO","8","19","148","30","0.246153846153846","0.340229885057471","0.11377245508982","0.318337475294992","0.131707317073171","0.210526315789474","0.111179944786267","5","0.00332422849500984","0.312031588096344","0.0803418060989212","0.024390243902439","0.136293368295403","0.0576561227885629",0.935579388361197,1.02815254535631
"./prediction_result/KNN1/JURECZKO_result/ant_1.4.csv_diffToPreviousRelease_ant_1.5.csv","./prediction","result/KNN1/JURECZKO","10","48","303","20","0.227272727272727","0.480952380952381","0.136752136752137","0.209839939843163","0.152230971128609","0.333333333333333","0.14738079739489","1","2.59111987411499e-05","0.526331013436196","0.00624841931819431","0.0026246719160105","0.00987216672037813","0.00509030438590365",1.84125994788529,1.86501856724503
"./prediction_result/KNN1/JURECZKO_result/ant_1.5.csv_diffToPreviousRelease_ant_1.6.csv","./prediction","result/KNN1/JURECZKO","21","14","356","67","0.341463414634146","0.382423653383805","0.0378378378378378","0.215878732046397","0.0764192139737991","0.238636363636364","0.297782047873693","0","0","0.656395313197215","0","0","0","0",1.63282956233894,1.8579345465994
"./prediction_result/KNN1/JURECZKO_result/ant_1.6.csv_diffToPreviousRelease_ant_1.7.csv","./prediction","result/KNN1/JURECZKO","71","92","604","86","0.44375","0.594603588364161","0.132183908045977","0.482907797020848","0.191090269636577","0.452229299363057","0.315462453084288","0","0","0.612470460290632","0","0","0","0",1.3419305536166,1.4887003857661
"./prediction_result/KNN1/JURECZKO_result/camel_1.csv_diffToPreviousRelease_camel_1.2.csv","./prediction","result/KNN1/JURECZKO","14","9","500","194","0.121212121212121","0.125983118262153","0.0176817288801572","0.0743653111660301","0.0320781032078103","0.0673076923076923","0.127807357777964","0","0","1.74807199646096","0","0","0","0",1.26466616471547,1.37808231932416
"./prediction_result/KNN1/JURECZKO_result/camel_1.2.csv_diffToPreviousRelease_camel_1.4.csv","./prediction","result/KNN1/JURECZKO","89","162","599","41","0.467191601049869","0.732298985569956","0.212877792378449","0.451520564975293","0.281705948372615","0.684615384615385","0.370201047154653","0","0","1.50358676739088","0","0","0","0",1.86740488008115,1.91959618377428
"./prediction_result/KNN1/JURECZKO_result/camel_1.4.csv_diffToPreviousRelease_camel_1.6.csv","./prediction","result/KNN1/JURECZKO","69","78","555","46","0.526717557251908","0.712451861360719","0.123222748815166","0.342834253910697","0.196524064171123","0.6","0.432783203460155","0","0","1.46269522747586","0","0","0","0",2.22486603018879,2.31153928211333
"./prediction_result/KNN1/JURECZKO_result/forrest_0.7.csv_diffToPreviousRelease_forrest_0.8.csv","./prediction","result/KNN1/JURECZKO","1","5","9","1","0.25","0.5625","0.357142857142857","0.550741981809478","0.375","0.5","0.0975900072948533","1","0.0105014360938248","0.463183253084166","0.115261488750598","0.0625","0.168022977501197","0.102476514840352",1.0802145950488,1.10022188377574
"./prediction_result/KNN1/JURECZKO_result/jEdit_3.2.1.csv_diffToPreviousRelease_jEdit_4.csv","./prediction","result/KNN1/JURECZKO","52","47","371","19","0.611764705882353","0.802545915926535","0.11244019138756","0.510169675875571","0.202453987730061","0.732394366197183","0.543534359690118","0","0","0.521870358377396","0","0","0","0",2.05548707852759,2.27889600327723
"./prediction_result/KNN1/JURECZKO_result/jEdit_4.csv_diffToPreviousRelease_jEdit_4.1.csv","./prediction","result/KNN1/JURECZKO","45","19","429","29","0.652173913043478","0.743844642237892","0.0424107142857143","0.399385151339863","0.122605363984674","0.608108108108108","0.601611762465578","0","0","0.495021911454474","0","0","0","0",2.32995845807669,2.74808461915196
