"community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi2","roi3"
"./prediction_result/KNN3/JURECZKO_result/ant_1.3.csv_ant_1.4.csv","./prediction","result/KNN3/JURECZKO","5","15","210","35","0.166666666666667","0.220472440944882","0.0666666666666667","0.238595383311452","0.0754716981132075","0.125","0.0790569415042095","0","0","0.519912783686378","0","0","0","0",0.796008288630439,0.931508740087036
"./prediction_result/KNN3/JURECZKO_result/ant_1.4.csv_ant_1.5.csv","./prediction","result/KNN3/JURECZKO","14","47","322","18","0.301075268817204","0.582805429864253","0.127371273712737","0.210526315789474","0.15211970074813","0.4375","0.234005352705219","0","0","0.819265990287166","0","0","0","0",2.41282120883098,2.44473691865493
"./prediction_result/KNN3/JURECZKO_result/ant_1.5.csv_ant_1.6.csv","./prediction","result/KNN3/JURECZKO","14","10","421","78","0.241379310344828","0.263324844748246","0.0232018561484919","0.150609255634825","0.0458891013384321","0.152173913043478","0.234677947532776","0","0","0.793622775239639","0","0","0","0",1.54885684936479,1.8304572938343
"./prediction_result/KNN3/JURECZKO_result/ant_1.6.csv_ant_1.7.csv","./prediction","result/KNN3/JURECZKO","68","78","822","98","0.435897435897436","0.565600145710643","0.0866666666666667","0.440081663659671","0.136960600375235","0.409638554216867","0.340619634699069","0","0","0.610604513703399","0","0","0","0",1.41978700607652,1.66853900022733
"./prediction_result/KNN3/JURECZKO_result/camel_1.csv_camel_1.2.csv","./prediction","result/KNN3/JURECZKO","3","3","546","213","0.027027027027027","0.0273951983141416","0.00546448087431694","0.00892105008769144","0.00784313725490196","0.0138888888888889","0.0429888598865201","2","2.09762645984286e-05","1.84117107576707","0.00531890014693314","0.00261437908496732","0.00802342120889895","0.00457998521814521",1.65697132882796,1.66040719673424
"./prediction_result/KNN3/JURECZKO_result/camel_1.2.csv_camel_1.4.csv","./prediction","result/KNN3/JURECZKO","79","187","790","66","0.384428223844282","0.651009476720231","0.191402251791198","0.369614596564096","0.237076648841355","0.544827586206897","0.27877335380649","0","0","1.59208821946993","0","0","0","0",1.79606213319524,1.84051831016376
"./prediction_result/KNN3/JURECZKO_result/camel_1.4.csv_camel_1.6.csv","./prediction","result/KNN3/JURECZKO","45","52","1012","143","0.315789473684211","0.382470521046797","0.0488721804511278","0.196351466315671","0.0774760383386581","0.23936170212766","0.254532926381678","1","2.25645804703453e-06","1.17085820109279","0.00181190375980784","0.000798722044728434","0.00282508547488724","0.00150215113987725",1.74826632138231,1.94067980875624
"./prediction_result/KNN3/JURECZKO_result/forrest_0.7.csv_forrest_0.8.csv","./prediction","result/KNN3/JURECZKO","1","3","30","1","0.333333333333333","0.645161290322581","0.0909090909090909","0.300878255602665","0.114285714285714","0.5","0.298456439592633","0","0","0.952836883154802","0","0","0","0",2.40868686237117,2.69636467974198
"./prediction_result/KNN3/JURECZKO_result/jEdit_3.2.1.csv_jEdit_4.csv","./prediction","result/KNN3/JURECZKO","41","37","494","34","0.535947712418301","0.688665612621343","0.0696798493408663","0.563580801725688","0.128712871287129","0.546666666666667","0.469050935048419","0","0","0.429311939422749","0","0","0","0",1.57929124005311,2.02970774447994
"./prediction_result/KNN3/JURECZKO_result/jEdit_4.csv_jEdit_4.1.csv","./prediction","result/KNN3/JURECZKO","39","19","546","40","0.569343065693431","0.653500897666068","0.0336283185840708","0.358578990548332","0.0900621118012422","0.493670886075949","0.527197064444857","0","0","0.474374862618414","0","0","0","0",2.20073855690239,2.7470972394945
"./prediction_result/KNN3/JURECZKO_result/jEdit_4.1.csv_jEdit_4.2.csv","./prediction","result/KNN3/JURECZKO","30","47","710","18","0.48","0.75013206550449","0.0620871862615588","0.547270118436732","0.0956521739130435","0.625","0.453209120286932","1","7.37142416065838e-05","0.200672499522431","0.0302911002590723","0.00124223602484472","0.0593399644932999","0.0085856998320803",1.94424740730556,2.73169197633544
"./prediction_result/KNN3/JURECZKO_result/jEdit_4.2.csv_jEdit_4.3.csv","./prediction","result/KNN3/JURECZKO","5","37","1084","6","0.188679245283019","0.618403788008443","0.0330062444246209","0.337841073740518","0.0371024734982332","0.454545454545455","0.21877577557475","1","1.94324706086033e-05","0.0728251816158998","0.0114404744775437","0.00088339222614841","0.021997556728939","0.00440822760399271",2.42460742633352,4.0599404455835
"./prediction_result/KNN3/JURECZKO_result/log4j_1.csv_log4j_1.1.csv","./prediction","result/KNN3/JURECZKO","19","7","78","18","0.603174603174603","0.658520328815819","0.0823529411764706","0.485109524981541","0.213114754098361","0.513513513513513","0.483979619892787","0","0","1.67299102883928","0","0","0","0",1.47091279664524,1.59707465361001
"./prediction_result/KNN3/JURECZKO_result/log4j_1.1.csv_log4j_1.2.csv","./prediction","result/KNN3/JURECZKO","56","8","85","133","0.442687747035573","0.447515630141494","0.0860215053763441","0.589470308143981","0.226950354609929","0.296296296296296","0.236015949309714","0","0","1.64426668937076","0","0","0","0",0.725842227698755,0.810083567838368
"./prediction_result/KNN3/JURECZKO_result/lucene_2.csv_lucene_2.2.csv","./prediction","result/KNN3/JURECZKO","61","33","204","83","0.512605042016807","0.567791390048594","0.139240506329114","0.602809618909529","0.246719160104987","0.423611111111111","0.319841818123743","0","0","1.02090779880016","0","0","0","0",0.997284898582283,1.09843867886841
"./prediction_result/KNN3/JURECZKO_result/lucene_2.2.csv_lucene_2.4.csv","./prediction","result/KNN3/JURECZKO","113","42","291","90","0.631284916201117","0.680089346652603","0.126126126126126","0.659197212471786","0.289179104477612","0.556650246305419","0.460616283276627","0","0","0.99935767173391","0","0","0","0",1.17390161765315,1.27494447197629
"./prediction_result/KNN3/JURECZKO_result/pBeans_1.csv_pBeans_2.csv","./prediction","result/KNN3/JURECZKO","8","21","33","2","0.41025641025641","0.692913385826772","0.388888888888889","0.880695075524991","0.453125","0.8","0.29986313243505","0","0","0.387910327904127","0","0","0","0",1.19956209188877,1.26639209535109
"./prediction_result/KNN3/JURECZKO_result/poi_1.5.csv_poi_2.0RC1.csv","./prediction","result/KNN3/JURECZKO","18","176","173","19","0.155844155844156","0.491051013167232","0.504297994269341","0.792548002075765","0.50259067357513","0.486486486486487","-0.0104872780149379","0","0","0.233473478798558","0","0","0","0",0.75125003311633,0.770816106192919
"./prediction_result/KNN3/JURECZKO_result/poi_2.0RC1.csv_poi_2.5.1.csv","./prediction","result/KNN3/JURECZKO","17","5","213","231","0.125925925925926","0.128108968689192","0.0229357798165138","0.237180995658701","0.0472103004291846","0.0685483870967742","0.107309002922509","0","0","0.384769703810036","0","0","0","0",0.482070921576943,0.647796973352875
"./prediction_result/KNN3/JURECZKO_result/poi_2.5.1.csv_poi_3.csv","./prediction","result/KNN3/JURECZKO","184","74","176","97","0.682745825602968","0.678511565538049","0.296","0.637161903762082","0.485875706214689","0.654804270462633","0.358335298379466","0","0","1.53905875748336","0","0","0","0",1.16613061690103,1.17685785404791
"./prediction_result/KNN3/JURECZKO_result/synapse_1.csv_synapse_1.1.csv","./prediction","result/KNN3/JURECZKO","7","8","162","53","0.186666666666667","0.20788267644363","0.0470588235294118","0.16333055323881","0.0652173913043478","0.116666666666667","0.123792234828606","0","0","1.12939967657804","0","0","0","0",1.02093822720542,1.13039795080616
"./prediction_result/KNN3/JURECZKO_result/synapse_1.1.csv_synapse_1.2.csv","./prediction","result/KNN3/JURECZKO","28","22","161","58","0.411764705882353","0.475276752767528","0.120218579234973","0.423256663015699","0.185873605947955","0.325581395348837","0.246200835284891","2","0.000185670020399272","1.03903979956864","0.0162037809908102","0.00743494423791822","0.0249726177437021","0.0136260786875488",1.06900415867616,1.16077705842399
"./prediction_result/KNN3/JURECZKO_result/velocity_1.4.csv_velocity_1.5.csv","./prediction","result/KNN3/JURECZKO","126","86","18","16","0.711864406779661","0.289655172413793","0.826923076923077","0.720138014130018","0.861788617886179","0.887323943661972","0.0864562956407639","0","0","2.5476658087546","0","0","0","0",1.12182692383282,1.12635153552408
"./prediction_result/KNN3/JURECZKO_result/velocity_1.5.csv_velocity_1.6.1.csv","./prediction","result/KNN3/JURECZKO","62","92","91","16","0.53448275862069","0.611797874647582","0.502732240437158","0.866670072719222","0.590038314176245","0.794871794871795","0.271901096828673","0","0","0.834913769337431","0","0","0","0",1.09132589888608,1.11155275657855
"./prediction_result/KNN3/JURECZKO_result/xalan_2.4.0.csv_xalan_2.5.0.csv","./prediction","result/KNN3/JURECZKO","39","18","540","348","0.175675675675676","0.182541539901708","0.032258064516129","0.194500345990008","0.0603174603174603","0.10077519379845","0.141523261926984","0","0","0.516866813163924","0","0","0","0",0.790958805106835,0.930404772252751
"./prediction_result/KNN3/JURECZKO_result/xalan_2.5.0.csv_xalan_2.6.0.csv","./prediction","result/KNN3/JURECZKO","230","213","546","181","0.53864168618267","0.629511549566891","0.280632411067194","0.557443394250837","0.378632478632479","0.559610705596107","0.274563716816524","0","0","0.762256762058486","0","0","0","0",1.19565245042025,1.21808247588899
"./prediction_result/KNN3/JURECZKO_result/xalan_2.6.0.csv_xalan_2.7.0.csv","./prediction","result/KNN3/JURECZKO","322","13","283","576","0.522303325223033","0.521545532070763","0.0439189189189189","0.754016596742489","0.280569514237856","0.358574610244989","0.30241312072869","0","0","0.606694360177823","0","0","0","0",0.693174993244813,0.77959463595375
"./prediction_result/KNN3/JURECZKO_result/xerces_1.csv_xerces_1.2.0.csv","./prediction","result/KNN3/JURECZKO","51","185","259","20","0.332247557003257","0.643823264201984","0.416666666666667","0.473464584421589","0.458252427184466","0.71830985915493","0.208716164290302","0","0","0.377853218852279","0","0","0","0",1.5419056434673,1.5421111985416
"./prediction_result/KNN3/JURECZKO_result/xerces_1.2.0.csv_xerces_1.3.0.csv","./prediction","result/KNN3/JURECZKO","6","45","431","63","0.1","0.158674643350207","0.0945378151260504","0.156953357092105","0.0935779816513762","0.0869565217391304","-0.00865610992300179","1","1.27291967584279e-05","0.24407652602296","0.00438613730933216","0.0018348623853211","0.00693741223334322","0.00356779998856829",0.694176801794566,0.717513403117002
"./prediction_result/KNN3/JURECZKO_result/xerces_1.3.0.csv_xerces_1.4.4.csv","./prediction","result/KNN3/JURECZKO","62","1","233","375","0.248","0.248364552261259","0.00427350427350427","0.279138176221923","0.0938897168405365","0.14187643020595","0.224829995344217","0","0","1.37999790221149","0","0","0","0",0.760674645754677,0.876378308266065
