"community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi2","roi3"
"./prediction_result/KNN5/JURECZKO_result/ant_1.3.csv_diffToPreviousRelease_ant_1.4.csv","./prediction","result/KNN5/JURECZKO","3","6","161","35","0.127659574468085","0.145943495996374","0.0359281437125748","0.106569085963642","0.0439024390243902","0.0789473684210526","0.0815949579156973","0","0","0.862740153445088","0","0","0","0",1.04933300074325,1.15419107965311
"./prediction_result/KNN5/JURECZKO_result/ant_1.4.csv_diffToPreviousRelease_ant_1.5.csv","./prediction","result/KNN5/JURECZKO","13","30","321","17","0.356164383561644","0.588036355950116","0.0854700854700855","0.197056611880975","0.112860892388451","0.433333333333333","0.296094373709631","0","0","0.785949180783856","0","0","0","0",2.79644310091382,2.90572728805133
"./prediction_result/KNN5/JURECZKO_result/ant_1.5.csv_diffToPreviousRelease_ant_1.6.csv","./prediction","result/KNN5/JURECZKO","14","8","362","74","0.254545454545455","0.273679663030565","0.0216216216216216","0.160303169884008","0.0480349344978166","0.159090909090909","0.253275566086036","0","0","0.749692991736132","0","0","0","0",1.52723775195094,1.81299124536069
"./prediction_result/KNN5/JURECZKO_result/ant_1.6.csv_diffToPreviousRelease_ant_1.7.csv","./prediction","result/KNN5/JURECZKO","71","64","632","86","0.486301369863014","0.603767491926803","0.0919540229885057","0.50670380669379","0.158264947245018","0.452229299363057","0.382524978706893","0","0","0.657148388525931","0","0","0","0",1.3601520272475,1.59694237152599
"./prediction_result/KNN5/JURECZKO_result/camel_1.csv_diffToPreviousRelease_camel_1.2.csv","./prediction","result/KNN5/JURECZKO","4","2","507","204","0.0373831775700935","0.0377330405983701","0.00392927308447937","0.00615030330262862","0.00836820083682008","0.0192307692307692","0.0762279131230642","1","6.89359763386662e-06","4.77891944598317","0.00316870482147619","0.00139470013947001","0.00494270950348236","0.00262556615492099",2.64913920140253,2.68060203050619
"./prediction_result/KNN5/JURECZKO_result/camel_1.2.csv_diffToPreviousRelease_camel_1.4.csv","./prediction","result/KNN5/JURECZKO","61","126","635","69","0.384858044164038","0.600677671724651","0.16557161629435","0.361456733632118","0.209876543209877","0.469230769230769","0.263234766577937","1","6.88261014277945e-06","1.4757612731317","0.00362737004644214","0.00112233445566779","0.00613240563721649","0.0026234729163419",1.6425816182961,1.70363428540489
"./prediction_result/KNN5/JURECZKO_result/camel_1.4.csv_diffToPreviousRelease_camel_1.6.csv","./prediction","result/KNN5/JURECZKO","25","30","603","90","0.294117647058824","0.353997886579782","0.0473933649289099","0.182358645697179","0.0735294117647059","0.217391304347826","0.234934323109615","5","3.85421544914983e-05","0.97565786890031","0.00622519914526889","0.00668449197860963","0.00576590631192815","0.00620823279939617",1.69911254557245,1.87736381732109
"./prediction_result/KNN5/JURECZKO_result/forrest_0.7.csv_diffToPreviousRelease_forrest_0.8.csv","./prediction","result/KNN5/JURECZKO","1","4","10","1","0.285714285714286","0.588235294117647","0.285714285714286","0.54571565342269","0.3125","0.5","0.152894157431288","1","0.0105014360938248","0.46466644797158","0.115261488750598","0.0625","0.168022977501197","0.102476514840352",1.16520829701935,1.21077037966771
"./prediction_result/KNN5/JURECZKO_result/jEdit_3.2.1.csv_diffToPreviousRelease_jEdit_4.csv","./prediction","result/KNN5/JURECZKO","40","25","393","31","0.588235294117647","0.704569392465769","0.0598086124401914","0.434189417011094","0.132924335378323","0.563380281690141","0.522563410536198","0","0","0.653414763666424","0","0","0","0",1.98683343268067,2.34509141609371
"./prediction_result/KNN5/JURECZKO_result/jEdit_4.csv_diffToPreviousRelease_jEdit_4.1.csv","./prediction","result/KNN5/JURECZKO","32","14","434","42","0.533333333333333","0.597950572634117","0.03125","0.541911750368844","0.0881226053639847","0.432432432432432","0.493644590101862","0","0","0.479345087469889","0","0","0","0",1.37272651403095,1.97883831274779
