"community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi","roi2","roi3"
"./prediction_result/KNN3/JURECZKO_result/ant_1.3.csv_ant_1.4.csv","./prediction","result/KNN3/JURECZKO","5","9","216","35","0.185185185185185","0.221198156682028","0.04","0.196500091403121","0.0528301886792453","0.125","0.136031442011428","0","0","0.581989155707473","0","0","0","0",2.36607142857143,1.00268607534317,1.22683894477839
"./prediction_result/KNN3/JURECZKO_result/ant_1.4.csv_ant_1.5.csv","./prediction","result/KNN3/JURECZKO","12","29","340","20","0.328767123287671","0.533054611967599","0.0785907859078591","0.199814810917738","0.102244389027431","0.375","0.265116460746926","0","0","0.877354521155163","0","0","0","0",3.66768292682928,2.48295698371757,2.62360039419803
"./prediction_result/KNN3/JURECZKO_result/ant_1.5.csv_ant_1.6.csv","./prediction","result/KNN3/JURECZKO","14","11","420","78","0.239316239316239","0.263240363522407","0.0255220417633411","0.184055180251278","0.0478011472275335","0.152173913043478","0.226026564449525","0","0","0.785889527037702","0","0","0","0",3.18347826086956,1.31265697769136,1.62235923703205
"./prediction_result/KNN3/JURECZKO_result/ant_1.6.csv_ant_1.7.csv","./prediction","result/KNN3/JURECZKO","25","16","884","141","0.241545893719807","0.261161400108719","0.0177777777777778","0.197861724259977","0.0384615384615385","0.150602409638554","0.250437902961243","0","0","0.552880505584934","0","0","0","0",3.9156626506024,1.27454578871505,1.72638518287376
"./prediction_result/KNN3/JURECZKO_result/camel_1.csv_camel_1.2.csv","./prediction","result/KNN3/JURECZKO","29","32","517","187","0.209386281588448","0.235012892556802","0.058287795992714","0.189786364326847","0.0797385620915033","0.134259259259259","0.126244449252369","2","2.09762645984286e-05","1.97331685318304","0.00531890014693314","0.00261437908496732","0.00802342120889895","0.00457998521814521",1.6837431693989,0.996265993230362,1.09138390220296
"./prediction_result/KNN3/JURECZKO_result/camel_1.2.csv_camel_1.4.csv","./prediction","result/KNN3/JURECZKO","25","38","939","120","0.240384615384615","0.292377631087308","0.0388945752302968","0.197161161124039","0.0561497326203209","0.172413793103448","0.194561456100916","0","0","1.41456665424669","0","0","0","0",3.07060755336617,1.36128210322804,1.63865480803105
"./prediction_result/KNN3/JURECZKO_result/camel_1.4.csv_camel_1.6.csv","./prediction","result/KNN3/JURECZKO","45","52","1012","143","0.315789473684211","0.382470521046797","0.0488721804511278","0.196351466315671","0.0774760383386581","0.23936170212766","0.254532926381678","1","2.25645804703453e-06","1.17085820109279","0.00181190375980784","0.000798722044728434","0.00282508547488724","0.00150215113987725",3.0894933099364,1.74826632138231,1.94067980875624
"./prediction_result/KNN3/JURECZKO_result/forrest_0.7.csv_forrest_0.8.csv","./prediction","result/KNN3/JURECZKO","1","1","32","1","0.5","0.65979381443299","0.0303030303030303","0.18534221683828","0.0571428571428571","0.5","0.46969696969697","0","0","1.36635113815641","0","0","0","0",8.75000000000001,4.1239651727091,4.85849602862148
"./prediction_result/KNN3/JURECZKO_result/jEdit_3.2.1.csv_jEdit_4.csv","./prediction","result/KNN3/JURECZKO","12","1","530","63","0.272727272727273","0.27579029530376","0.00188323917137476","0.19530828689556","0.0214521452145215","0.16","0.359382378152483","0","0","0.252212355788613","0","0","0","0",7.45846153846152,1.47628419488243,2.47186235335404
"./prediction_result/KNN3/JURECZKO_result/jEdit_4.csv_jEdit_4.1.csv","./prediction","result/KNN3/JURECZKO","14","1","564","65","0.297872340425532","0.300994930049937","0.00176991150442478","0.197591566549411","0.0232919254658385","0.177215189873418","0.381600119612877","0","0","0.257042368830606","0","0","0","0",7.60843881856542,1.60460329793395,2.61224584054302
