"community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi","roi2","roi3"
"./prediction_result/LR/JURECZKO_result/ant_1.3.csv_ant_1.4.csv","./prediction","result/LR/JURECZKO","14","39","186","26","0.301075268817204","0.491784702549575","0.173333333333333","0.595632592691074","0.2","0.35","0.158113883008419","3","0.000636466741022505","0.331982846320084","0.0337709917536512","0.0113207547169811","0.0562212287903212","0.0252282924714001",0.587610557741134,0.879803072964099,1.01406039072976
"./prediction_result/LR/JURECZKO_result/ant_1.4.csv_ant_1.5.csv","./prediction","result/LR/JURECZKO","19","61","308","13","0.339285714285714","0.693899330052766","0.165311653116531","0.376912392937562","0.199501246882793","0.59375","0.290521981415337","1","7.92437979526656e-06","0.579431486542798","0.0028357209419684","0.00249376558603491","0.00317767629790189","0.00281502749458448",1.57529975433405,2.06015249807429,2.16526276085454
"./prediction_result/LR/JURECZKO_result/ant_1.5.csv_ant_1.6.csv","./prediction","result/LR/JURECZKO","56","48","383","36","0.571428571428572","0.722495452401806","0.111368909512761","0.53209640760149","0.198852772466539","0.608695652173913","0.474406554520343","0","0","0.747784949918658","0","0","0","0",1.14395745484865,1.66549376830072,1.87128187472734
"./prediction_result/LR/JURECZKO_result/ant_1.6.csv_ant_1.7.csv","./prediction","result/LR/JURECZKO","104","109","791","62","0.548812664907652","0.73154117720292","0.121111111111111","0.605938311996616","0.199812382739212","0.626506024096386","0.458291547790494","0","0","0.655946415437288","0","0","0","0",1.03394357427573,1.55508652537195,1.80052785921869
"./prediction_result/LR/JURECZKO_result/camel_1.csv_camel_1.2.csv","./prediction","result/LR/JURECZKO","69","84","465","147","0.373983739837398","0.463920879692888","0.153005464480874","0.433099029179843","0.2","0.319444444444444","0.187303833833672","0","0","2.81577607606447","0","0","0","0",0.737578297160753,1.00914526707859,1.08539230090045
"./prediction_result/LR/JURECZKO_result/camel_1.2.csv_camel_1.4.csv","./prediction","result/LR/JURECZKO","70","154","823","75","0.37940379403794","0.613770142495672","0.157625383828045","0.473099637496407","0.199643493761141","0.482758620689655","0.272854093166586","0","0","1.39406494351697","0","0","0","0",1.02041638257083,1.43519449923552,1.57081901356321
"./prediction_result/LR/JURECZKO_result/camel_1.4.csv_camel_1.6.csv","./prediction","result/LR/JURECZKO","69","181","883","119","0.315068493150685","0.508954974521761","0.170112781954887","0.532376121607088","0.199680511182109","0.367021276595745","0.175958530168271","0","0","1.057653703106","0","0","0","0",0.689402213397203,1.00271279613262,1.12567784223039
"./prediction_result/LR/JURECZKO_result/forrest_0.7.csv_forrest_0.8.csv","./prediction","result/LR/JURECZKO","2","5","28","0","0.444444444444444","0.918032786885246","0.151515151515152","0.371441550575409","0.2","1","0.492365963917331","1","0.00222376049147703","0.546433633955735","0.0532015228865623","0.0285714285714286","0.0778316172016959","0.0471567650658633",2.69221361598043,3.49992050453124,3.66893282575494
"./prediction_result/LR/JURECZKO_result/jEdit_3.2.1.csv_jEdit_4.csv","./prediction","result/LR/JURECZKO","48","73","458","27","0.489795918367347","0.734783916574752","0.137476459510358","0.460908382767092","0.1996699669967","0.64","0.413971791364646","0","0","0.638611574138089","0","0","0","0",1.38856229118186,1.93769596060437,2.10967859957089
"./prediction_result/LR/JURECZKO_result/jEdit_4.csv_jEdit_4.1.csv","./prediction","result/LR/JURECZKO","58","70","495","21","0.560386473429952","0.798886956521739","0.123893805309735","0.700204542644894","0.198757763975155","0.734177215189873","0.501694682634329","0","0","0.47267400947249","0","0","0","0",1.04851821214506,1.63338820723253,1.96800586851285
"./prediction_result/LR/JURECZKO_result/jEdit_4.1.csv_jEdit_4.2.csv","./prediction","result/LR/JURECZKO","41","120","637","7","0.392344497607655","0.847775631766023","0.158520475561427","0.664184440283081","0.2","0.854166666666667","0.411813991968006","0","0","0.28245065784197","0","0","0","0",1.28603835751198,1.97681565844177,2.3435988319692
"./prediction_result/LR/JURECZKO_result/jEdit_4.2.csv_jEdit_4.3.csv","./prediction","result/LR/JURECZKO","7","219","902","4","0.0590717299578059","0.710675896223761","0.195361284567351","0.575272635769975","0.199646643109541","0.636363636363636","0.108223540082044","1","1.94324706086033e-05","0.0573722995099207","0.0114404744775437","0.00088339222614841","0.021997556728939","0.00440822760399271",1.1061948662166,1.6423998052643,1.87774878906717
"./prediction_result/LR/JURECZKO_result/log4j_1.csv_log4j_1.1.csv","./prediction","result/LR/JURECZKO","19","5","80","18","0.622950819672131","0.66448087431694","0.0588235294117647","0.464927393551563","0.19672131147541","0.513513513513513","0.525783622039257","0","0","1.73345494267147","0","0","0","0",1.10450259682658,1.55222404158587,1.69798403899188
"./prediction_result/LR/JURECZKO_result/log4j_1.1.csv_log4j_1.2.csv","./prediction","result/LR/JURECZKO","54","2","91","135","0.440816326530612","0.44228432563791","0.021505376344086","0.594947326869464","0.198581560283688","0.285714285714286","0.311366296912449","0","0","1.62959868084936","0","0","0","0",0.480234590207637,0.720110610564686,0.831233882576764
"./prediction_result/LR/JURECZKO_result/lucene_2.csv_lucene_2.2.csv","./prediction","result/LR/JURECZKO","51","25","212","93","0.463636363636364","0.507426962337205","0.105485232067511","0.612425792684595","0.199475065616798","0.354166666666667","0.301746379073547","0","0","1.00213635604923","0","0","0","0",0.578301356502577,0.872438212240918,1.0132967254739
"./prediction_result/LR/JURECZKO_result/lucene_2.2.csv_lucene_2.4.csv","./prediction","result/LR/JURECZKO","85","22","311","118","0.548387096774194","0.578205997506507","0.0660660660660661","0.649327577476635","0.199626865671642","0.41871921182266","0.427954269010512","0","0","0.850349726377763","0","0","0","0",0.644850498187453,0.986435055972791,1.16300469979464
"./prediction_result/LR/JURECZKO_result/pBeans_1.csv_pBeans_2.csv","./prediction","result/LR/JURECZKO","3","9","45","7","0.272727272727273","0.441176470588235","0.166666666666667","0.741188751074543","0.1875","0.3","0.124034734589208","0","0","0.2302750493172","0","0","0","0",0.404755198409411,0.646072216666529,0.804741149348694
"./prediction_result/LR/JURECZKO_result/poi_1.5.csv_poi_2.0RC1.csv","./prediction","result/LR/JURECZKO","10","67","282","27","0.175438596491228","0.405056018385521","0.191977077363897","0.570015568240789","0.199481865284974","0.27027027027027","0.0576783698839612","3","0.000175445200599068","0.17903977640719","0.0151729849345677","0.0077720207253886","0.0225739491437468","0.0132455728679083",0.474145418702145,0.702459185684136,0.80149941009591
"./prediction_result/LR/JURECZKO_result/poi_2.0RC1.csv_poi_2.5.1.csv","./prediction","result/LR/JURECZKO","47","46","172","201","0.275659824046921","0.305621715625118","0.211009174311927","0.4987544123017","0.199570815450644","0.189516129032258","-0.0268321918612268","0","0","0.546789977980605","0","0","0","0",0.379978852031926,0.542773256645021,0.600695371747948
"./prediction_result/LR/JURECZKO_result/poi_2.5.1.csv_poi_3.csv","./prediction","result/LR/JURECZKO","83","23","227","198","0.428940568475452","0.445745649833801","0.092","0.421575170407253","0.199623352165725","0.295373665480427","0.253963019965216","0","0","1.02326144661684","0","0","0","0",0.700642936810268,0.950979935551043,1.01818943943384
"./prediction_result/LR/JURECZKO_result/synapse_1.csv_synapse_1.1.csv","./prediction","result/LR/JURECZKO","25","21","149","35","0.471698113207547","0.564821834723275","0.123529411764706","0.485381336298768","0.2","0.416666666666667","0.321797951467419","0","0","1.11450920285312","0","0","0","0",0.858431578444943,1.21586814405181,1.33731040591192
