"community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi","roi2","roi3"
"./prediction_result/KNN3/JURECZKO_result/ant_1.3.csv_diffToPreviousRelease_ant_1.4.csv","./prediction","result/KNN3/JURECZKO","9","32","135","29","0.227848101265823","0.366350067842605","0.191616766467066","0.597264348472692","0.2","0.236842105263158","0.0439357465699909","0","0","0.389316453838803","0","0","0","0",0.396544856341759,0.594136952735622,0.685268263555444
"./prediction_result/KNN3/JURECZKO_result/ant_1.4.csv_diffToPreviousRelease_ant_1.5.csv","./prediction","result/KNN3/JURECZKO","19","57","294","11","0.358490566037736","0.721286073987992","0.162393162393162","0.436008164142228","0.199475065616798","0.633333333333333","0.31741190157036","0","0","0.734632381984364","0","0","0","0",1.45257218882428,1.99323382168084,2.14753735695496
"./prediction_result/KNN3/JURECZKO_result/ant_1.5.csv_diffToPreviousRelease_ant_1.6.csv","./prediction","result/KNN3/JURECZKO","45","46","324","43","0.502793296089385","0.645675567955361","0.124324324324324","0.576475021984004","0.198689956331878","0.511363636363636","0.382158522212487","0","0","0.659732765647131","0","0","0","0",0.887052546706569,1.31936723321691,1.51095537237719
"./prediction_result/KNN3/JURECZKO_result/ant_1.6.csv_diffToPreviousRelease_ant_1.7.csv","./prediction","result/KNN3/JURECZKO","87","83","613","70","0.532110091743119","0.680272716256465","0.119252873563218","0.595195962929928","0.199296600234467","0.554140127388535","0.421887164430363","0","0","0.622510449757304","0","0","0","0",0.931021313821938,1.39495359196678,1.60893932513582
"./prediction_result/KNN3/JURECZKO_result/camel_1.csv_diffToPreviousRelease_camel_1.2.csv","./prediction","result/KNN3/JURECZKO","63","80","429","145","0.358974358974359","0.445626097494621","0.157170923379175","0.586497416310941","0.199442119944212","0.302884615384615","0.165488170939755","2","2.27567058254347e-05","1.74603586226446","0.00547383965867918","0.00278940027894003","0.00815827903841833","0.00477039891680294",0.516429581718798,0.770758058126966,0.885596154317275
"./prediction_result/KNN3/JURECZKO_result/camel_1.2.csv_diffToPreviousRelease_camel_1.4.csv","./prediction","result/KNN3/JURECZKO","68","110","651","62","0.441558441558442","0.649195618061564","0.144546649145861","0.389183146853877","0.199775533108866","0.523076923076923","0.334202625582073","0","0","1.5026470640979","0","0","0","0",1.3440379608044,1.77627715108983,1.87593332540534
"./prediction_result/KNN3/JURECZKO_result/camel_1.4.csv_diffToPreviousRelease_camel_1.6.csv","./prediction","result/KNN3/JURECZKO","66","83","550","49","0.5","0.691244239631336","0.131121642969984","0.467344099169372","0.199197860962567","0.573913043478261","0.399892636830405","1","4.96045279013068e-06","1.28124814295073","0.00252365854136984","0.00133689839572193","0.00371041868701775","0.00222720739719737",1.22803100434626,1.72206125887306,1.88098519875102
"./prediction_result/KNN3/JURECZKO_result/forrest_0.7.csv_diffToPreviousRelease_forrest_0.8.csv","./prediction","result/KNN3/JURECZKO","1","2","12","1","0.4","0.631578947368421","0.142857142857143","0.415988511249402","0.1875","0.5","0.302613766334401","0","0","1.10269208980278","0","0","0","0",1.20195627157652,1.65703237320906,1.79031190696037
"./prediction_result/KNN3/JURECZKO_result/jEdit_3.2.1.csv_diffToPreviousRelease_jEdit_4.csv","./prediction","result/KNN3/JURECZKO","51","46","372","20","0.607142857142857","0.794971715901948","0.110047846889952","0.727621274744399","0.198364008179959","0.71830985915493","0.537377042664395","0","0","0.43482659194732","0","0","0","0",0.987202936592611,1.55144983921652,1.89072207759073
"./prediction_result/KNN3/JURECZKO_result/jEdit_4.csv_diffToPreviousRelease_jEdit_4.1.csv","./prediction","result/KNN3/JURECZKO","56","48","400","18","0.629213483146067","0.819192510239906","0.107142857142857","0.717741568579024","0.199233716475096","0.756756756756757","0.567290309720258","0","0","0.466604836760397","0","0","0","0",1.05435826749588,1.65054995285308,2.00120159056009
"./prediction_result/KNN3/JURECZKO_result/jEdit_4.1.csv_diffToPreviousRelease_jEdit_4.2.csv","./prediction","result/KNN3/JURECZKO","34","106","551","12","0.365591397849462","0.78575622850432","0.161339421613394","0.679001619412385","0.199146514935989","0.739130434782609","0.357778441559678","1","8.9217779099631e-05","0.228329980863758","0.0320712869068631","0.00142247510668563","0.0627200987070406","0.00944551634902142",1.0885547451599,1.68338439921888,2.01001512303927
"./prediction_result/KNN3/JURECZKO_result/jEdit_4.2.csv_diffToPreviousRelease_jEdit_4.3.csv","./prediction","result/KNN3/JURECZKO","7","209","862","4","0.0616740088105727","0.710760351021851","0.195144724556489","0.744693911873528","0.199630314232902","0.636363636363636","0.110728489512165","1","2.10613948207932e-05","0.04718386651908","0.0118563218069216","0.000924214417744917","0.0227884291960982","0.00458926953019685",0.854530467105135,1.34776513991904,1.65045317695856
"./prediction_result/KNN3/JURECZKO_result/log4j_1.csv_diffToPreviousRelease_log4j_1.1.csv","./prediction","result/KNN3/JURECZKO","11","2","34","21","0.488888888888889","0.504043126684636","0.0555555555555556","0.452629425005116","0.191176470588235","0.34375","0.365812737365662","0","0","1.52395808287112","0","0","0","0",0.759451288426762,1.0678684440539,1.16856828466342
"./prediction_result/KNN3/JURECZKO_result/log4j_1.1.csv_diffToPreviousRelease_log4j_1.2.csv","./prediction","result/KNN3/JURECZKO","44","4","85","108","0.44","0.444286053694464","0.0449438202247191","0.608344034316002","0.199170124481328","0.289473684210526","0.295494519437137","0","0","1.45371897792005","0","0","0","0",0.47583878181036,0.716950114265868,0.831615096111618
"./prediction_result/KNN3/JURECZKO_result/lucene_2.csv_diffToPreviousRelease_lucene_2.2.csv","./prediction","result/KNN3/JURECZKO","42","15","169","61","0.525","0.564790133280286","0.0815217391304348","0.642544150843182","0.198606271777003","0.407766990291262","0.392256705817944","0","0","0.888053402813205","0","0","0","0",0.634613185344801,0.96954594404427,1.14146894098671
"./prediction_result/KNN3/JURECZKO_result/lucene_2.2.csv_diffToPreviousRelease_lucene_2.4.csv","./prediction","result/KNN3/JURECZKO","68","17","257","83","0.576271186440678","0.608506415501663","0.062043795620438","0.617086259062625","0.2","0.450331125827815","0.464588069942529","0","0","0.79002995404162","0","0","0","0",0.729770140258646,1.10228539724666,1.28187013550164
"./prediction_result/KNN3/JURECZKO_result/pBeans_1.csv_diffToPreviousRelease_pBeans_2.csv","./prediction","result/KNN3/JURECZKO","4","8","42","6","0.363636363636364","0.541935483870968","0.16","0.778755615730199","0.2","0.4","0.223606797749979","0","0","0.284041207897785","0","0","0","0",0.513639955745219,0.817364403475899,1.01354817916586
"./prediction_result/KNN3/JURECZKO_result/poi_1.5.csv_diffToPreviousRelease_poi_2.0RC1.csv","./prediction","result/KNN3/JURECZKO","7","51","211","25","0.155555555555556","0.34404845096669","0.194656488549618","0.457787208244923","0.197278911564626","0.21875","0.0188562677511252","0","0","0.177966800296041","0","0","0","0",0.477842097944697,0.667871512156966,0.727907012866677
"./prediction_result/KNN3/JURECZKO_result/poi_2.0RC1.csv_diffToPreviousRelease_poi_2.5.1.csv","./prediction","result/KNN3/JURECZKO","18","7","71","33","0.473684210526316","0.50865671641791","0.0897435897435897","0.587228511076206","0.193798449612403","0.352941176470588","0.325557435144924","0","0","0.374435947319357","0","0","0","0",0.601028679318988,0.90378743432726,1.04622143398253
"./prediction_result/KNN3/JURECZKO_result/poi_2.5.1.csv_diffToPreviousRelease_poi_3.csv","./prediction","result/KNN3/JURECZKO","70","11","167","160","0.45016077170418","0.459602909376843","0.0617977528089888","0.429271165118707","0.198529411764706","0.304347826086957","0.301549729730468","0","0","0.938893352261182","0","0","0","0",0.708987350694276,0.969568481755239,1.04253805706085
"./prediction_result/KNN3/JURECZKO_result/synapse_1.csv_diffToPreviousRelease_synapse_1.1.csv","./prediction","result/KNN3/JURECZKO","20","19","124","32","0.43956043956044","0.532874946282768","0.132867132867133","0.4480143341024","0.2","0.384615384615385","0.278318164225628","0","0","1.04344109459756","0","0","0","0",0.858489015504302,1.18705826206186,1.2848892615441
"./prediction_result/KNN3/JURECZKO_result/synapse_1.1.csv_diffToPreviousRelease_synapse_1.2.csv","./prediction","result/KNN3/JURECZKO","27","12","108","50","0.46551724137931","0.504672897196262","0.1","0.447467738008279","0.197969543147208","0.350649350649351","0.306931684197023","2","0.000281801900679662","0.986797150273271","0.018954885740453","0.0101522842639594","0.0277574872169467","0.0167869562660913",0.783630462857779,1.08654817714156,1.17812937397597
"./prediction_result/KNN3/JURECZKO_result/velocity_1.4.csv_diffToPreviousRelease_velocity_1.5.csv","./prediction","result/KNN3/JURECZKO","35","9","73","103","0.384615384615385","0.394777503090235","0.109756097560976","0.322683225138771","0.2","0.253623188405797","0.173910281879806","0","0","1.37812502283042","0","0","0","0",0.785981943426794,0.970466149314284,0.998356766194551
"./prediction_result/KNN3/JURECZKO_result/velocity_1.5.csv_diffToPreviousRelease_velocity_1.6.1.csv","./prediction","result/KNN3/JURECZKO","22","10","83","45","0.444444444444444","0.480084133035362","0.10752688172043","0.693653544606751","0.2","0.328358208955224","0.272370196594522","0","0","0.385385441180884","0","0","0","0",0.473374945616948,0.73486690885273,0.881579688136749
"./prediction_result/KNN3/JURECZKO_result/xalan_2.4.0.csv_diffToPreviousRelease_xalan_2.5.0.csv","./prediction","result/KNN3/JURECZKO","106","62","437","236","0.415686274509804","0.457844900863858","0.124248496993988","0.603081467026193","0.199762187871581","0.309941520467836","0.228137532710336","0","0","0.485493789977543","0","0","0","0",0.513929771372621,0.772109285729613,0.892966414632671
"./prediction_result/KNN3/JURECZKO_result/xalan_2.5.0.csv_diffToPreviousRelease_xalan_2.6.0.csv","./prediction","result/KNN3/JURECZKO","93","31","361","138","0.523943661971831","0.560264337029713","0.0790816326530612","0.481996279210086","0.199036918138042","0.402597402597403","0.391366243270219","0","0","0.528801161855608","0","0","0","0",0.835270768598453,1.18231359107038,1.29981728091142
"./prediction_result/KNN3/JURECZKO_result/xalan_2.6.0.csv_diffToPreviousRelease_xalan_2.7.0.csv","./prediction","result/KNN3/JURECZKO","168","0","278","397","0.458390177353342","0.458390177353342","0","0.648183304533796","0.199288256227758","0.297345132743363","0.349945915191889","0","0","0.422588309177046","0","0","0","0",0.458736179509017,0.701722975756645,0.827315307652581
"./prediction_result/KNN3/JURECZKO_result/xerces_1.csv_diffToPreviousRelease_xerces_1.2.0.csv","./prediction","result/KNN3/JURECZKO","18","77","338","42","0.232258064516129","0.438486486486486","0.185542168674699","0.408165944597611","0.2","0.3","0.0950586375786717","0","0","0.18103519609342","0","0","0","0",0.734995175297523,0.986572834815646,1.04999655377829
"./prediction_result/KNN3/JURECZKO_result/xerces_1.2.0.csv_diffToPreviousRelease_xerces_1.3.0.csv","./prediction","result/KNN3/JURECZKO","16","30","157","28","0.355555555555556","0.507474747474748","0.160427807486631","0.608570952142738","0.199134199134199","0.363636363636364","0.199813281195788","1","4.47554224442669e-05","0.206551892267597","0.00733375345681499","0.00432900432900433","0.0103385025846256","0.0066899493603664",0.597525008967359,0.900418582353907,1.04457293908603
"./prediction_result/KNN3/JURECZKO_result/xerces_1.3.0.csv_diffToPreviousRelease_xerces_1.4.4.csv","./prediction","result/KNN3/JURECZKO","77","4","112","215","0.412868632707775","0.414256893073302","0.0344827586206897","0.558571336930413","0.198529411764706","0.263698630136986","0.259208190673347","0","0","1.30844416115121","0","0","0","0",0.472094811713974,0.696601160655241,0.791874071066728
