"community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi","roi2","roi3"
"./prediction_result/LR/JURECZKO_result/ant_1.3.csv_diffToPreviousRelease_ant_1.4.csv","./prediction","result/LR/JURECZKO","12","29","138","26","0.30379746835443","0.456953642384106","0.173652694610778","0.609240162025713","0.2","0.315789473684211","0.138083774934257","3","0.000968775161402867","0.320836523639689","0.0404168911853297","0.0146341463414634","0.0661996360291959","0.0311251531948498",0.518333316428478,0.780459222126885,0.904666251133369
"./prediction_result/LR/JURECZKO_result/ant_1.4.csv_diffToPreviousRelease_ant_1.5.csv","./prediction","result/LR/JURECZKO","19","57","294","11","0.358490566037736","0.721286073987992","0.162393162393162","0.371522182833817","0.199475065616798","0.633333333333333","0.31741190157036","1","8.51488794322882e-06","0.581515636884557","0.00293442211119034","0.0026246719160105","0.00324417230637018","0.00291802809157637",1.70469856874367,2.2183411042763,2.3264603920465
"./prediction_result/LR/JURECZKO_result/ant_1.5.csv_diffToPreviousRelease_ant_1.6.csv","./prediction","result/LR/JURECZKO","54","37","333","34","0.603351955307263","0.72972972972973","0.1","0.541685859051129","0.198689956331878","0.613636363636364","0.507159111687164","0","0","0.735384371003482","0","0","0","0",1.13282699443414,1.65763481433796,1.87046411814711
"./prediction_result/LR/JURECZKO_result/ant_1.6.csv_diffToPreviousRelease_ant_1.7.csv","./prediction","result/LR/JURECZKO","95","75","621","62","0.581039755351682","0.721135334347898","0.107758620689655","0.605112159384137","0.199296600234467","0.605095541401274","0.482470022747166","0","0","0.642959119108616","0","0","0","0",0.99997253735096,1.50444791697238,1.74243292058444
"./prediction_result/LR/JURECZKO_result/camel_1.csv_diffToPreviousRelease_camel_1.2.csv","./prediction","result/LR/JURECZKO","68","75","434","140","0.387464387464387","0.472630601197912","0.147347740667976","0.438412716243541","0.199442119944212","0.326923076923077","0.203945103124821","0","0","2.76922906330473","0","0","0","0",0.745697067649537,1.0250704654902,1.10559372627168
"./prediction_result/LR/JURECZKO_result/camel_1.2.csv_diffToPreviousRelease_camel_1.4.csv","./prediction","result/LR/JURECZKO","65","113","648","65","0.422077922077922","0.630043753038405","0.148488830486202","0.474347321904284","0.199775533108866","0.5","0.31034758343881","0","0","1.44782150316382","0","0","0","0",1.05407994714239,1.48340913316237,1.62424159735672
"./prediction_result/LR/JURECZKO_result/camel_1.4.csv_diffToPreviousRelease_camel_1.6.csv","./prediction","result/LR/JURECZKO","49","100","533","66","0.371212121212121","0.565841927376722","0.157977883096367","0.502340093603744","0.199197860962567","0.426086956521739","0.242133980486427","0","0","1.02863540894004","0","0","0","0",0.84820415879017,1.21472246440364,1.3469670851395
"./prediction_result/LR/JURECZKO_result/forrest_0.7.csv_diffToPreviousRelease_forrest_0.8.csv","./prediction","result/LR/JURECZKO","1","2","12","1","0.4","0.631578947368421","0.142857142857143","0.415988511249402","0.1875","0.5","0.302613766334401","1","0.00768908568693155","0.513541652782159","0.0927626854954524","0.0625","0.123025370990905","0.0876874317501177",1.20195627157652,1.65703237320906,1.79031190696037
"./prediction_result/LR/JURECZKO_result/jEdit_3.2.1.csv_diffToPreviousRelease_jEdit_4.csv","./prediction","result/LR/JURECZKO","45","52","366","26","0.535714285714286","0.735333511920707","0.124401913875598","0.481421307374375","0.198364008179959","0.633802816901408","0.450036900675844","0","0","0.640871561563255","0","0","0","0",1.31652423187936,1.86471464563653,2.05097361568911
"./prediction_result/LR/JURECZKO_result/jEdit_4.csv_diffToPreviousRelease_jEdit_4.1.csv","./prediction","result/LR/JURECZKO","52","52","396","22","0.584269662921348","0.782965779467681","0.116071428571429","0.738273354174926","0.199233716475096","0.702702702702703","0.512289280434601","0","0","0.482651230765447","0","0","0","0",0.951819131394799,1.49908779293895,1.83223683001703
"./prediction_result/LR/JURECZKO_result/jEdit_4.1.csv_diffToPreviousRelease_jEdit_4.2.csv","./prediction","result/LR/JURECZKO","41","99","558","5","0.440860215053763","0.869803250641574","0.150684931506849","0.667213325450479","0.199146514935989","0.891304347826087","0.45860467629311","0","0","0.284332969536913","0","0","0","0",1.33586113140698,2.0575846346444,2.4451601768508
"./prediction_result/LR/JURECZKO_result/jEdit_4.2.csv_diffToPreviousRelease_jEdit_4.3.csv","./prediction","result/LR/JURECZKO","7","209","862","4","0.0616740088105727","0.710760351021851","0.195144724556489","0.589009418096199","0.199630314232902","0.636363636363636","0.110728489512165","1","2.10613948207932e-05","0.0577263332048668","0.0118563218069216","0.000924214417744917","0.0227884291960982","0.00458926953019685",1.08039636856826,1.61382595950182,1.85579922969848
"./prediction_result/LR/JURECZKO_result/log4j_1.csv_diffToPreviousRelease_log4j_1.1.csv","./prediction","result/LR/JURECZKO","10","3","33","22","0.444444444444444","0.466101694915254","0.0833333333333333","0.414978514426028","0.191176470588235","0.3125","0.29088723694137","0","0","1.55969838166939","0","0","0","0",0.753051035502959,1.03108943331596,1.10948132387782
"./prediction_result/LR/JURECZKO_result/log4j_1.1.csv_diffToPreviousRelease_log4j_1.2.csv","./prediction","result/LR/JURECZKO","46","2","87","106","0.46","0.46217808060977","0.0224719101123595","0.600693970110106","0.199170124481328","0.302631578947368","0.338550250503854","0","0","1.53828808722803","0","0","0","0",0.503803257575394,0.75670749817055,0.874934436256124
"./prediction_result/LR/JURECZKO_result/lucene_2.csv_diffToPreviousRelease_lucene_2.2.csv","./prediction","result/LR/JURECZKO","41","16","168","62","0.5125","0.554410817772054","0.0869565217391304","0.641465276855663","0.198606271777003","0.398058252427184","0.374049092269546","0","0","0.944353972609364","0","0","0","0",0.620545284038424,0.947677023641807,1.11522777287846
"./prediction_result/LR/JURECZKO_result/lucene_2.2.csv_diffToPreviousRelease_lucene_2.4.csv","./prediction","result/LR/JURECZKO","69","16","258","82","0.584745762711864","0.615304852758192","0.0583941605839416","0.650948602310137","0.2","0.456953642384106","0.476878759623548","0","0","0.770323637114782","0","0","0","0",0.701981140695953,1.07398646908539,1.26643760036957
"./prediction_result/LR/JURECZKO_result/pBeans_1.csv_diffToPreviousRelease_pBeans_2.csv","./prediction","result/LR/JURECZKO","3","9","41","7","0.272727272727273","0.439285714285714","0.18","0.742876484706751","0.2","0.3","0.111803398874989","0","0","0.2302750493172","0","0","0","0",0.403835639135117,0.636350582215028,0.778301650199122
"./prediction_result/LR/JURECZKO_result/poi_1.5.csv_diffToPreviousRelease_poi_2.0RC1.csv","./prediction","result/LR/JURECZKO","8","50","212","24","0.177777777777778","0.381981981981982","0.190839694656489","0.582600788117611","0.197278911564626","0.25","0.0463005386364263","3","0.000269098242510099","0.163981070505291","0.0182878546993214","0.0102040816326531","0.0263716277659897","0.016404214169234",0.429110301768991,0.641124522415093,0.737418694291116
"./prediction_result/LR/JURECZKO_result/poi_2.0RC1.csv_diffToPreviousRelease_poi_2.5.1.csv","./prediction","result/LR/JURECZKO","16","9","69","35","0.421052631578947","0.463184392699811","0.115384615384615","0.622506273808879","0.193798449612403","0.313725490196078","0.245334113017521","0","0","0.327993302599974","0","0","0","0",0.503971611846594,0.768647984495783,0.903239228229619
"./prediction_result/LR/JURECZKO_result/poi_2.5.1.csv_diffToPreviousRelease_poi_3.csv","./prediction","result/LR/JURECZKO","65","16","162","165","0.418006430868167","0.431292238378046","0.0898876404494382","0.441806518383698","0.198529411764706","0.282608695652174","0.239599936311519","0","0","0.930207058777175","0","0","0","0",0.639666197515754,0.882688858601693,0.954238716224905
"./prediction_result/LR/JURECZKO_result/synapse_1.csv_diffToPreviousRelease_synapse_1.1.csv","./prediction","result/LR/JURECZKO","22","17","126","30","0.483516483516483","0.571664260672304","0.118881118881119","0.443449020666634","0.2","0.423076923076923","0.336301115105967","0","0","1.06455403554682","0","0","0","0",0.954059888193944,1.31502857099262,1.4206349318671
"./prediction_result/LR/JURECZKO_result/synapse_1.1.csv_diffToPreviousRelease_synapse_1.2.csv","./prediction","result/LR/JURECZKO","25","14","106","52","0.431034482758621","0.474825300125426","0.116666666666667","0.401631361090821","0.197969543147208","0.324675324675325","0.254716190426027","0","0","1.25398696347534","0","0","0","0",0.808391366136137,1.08297143109856,1.1514266698452
"./prediction_result/LR/JURECZKO_result/velocity_1.4.csv_diffToPreviousRelease_velocity_1.5.csv","./prediction","result/LR/JURECZKO","34","10","72","104","0.373626373626374","0.384784658912292","0.121951219512195","0.225326935741838","0.2","0.246376811594203","0.150408892436589","0","0","2.79564782198505","0","0","0","0",1.09341926114187,1.15852907911643,1.16058853883671
"./prediction_result/LR/JURECZKO_result/velocity_1.5.csv_diffToPreviousRelease_velocity_1.6.1.csv","./prediction","result/LR/JURECZKO","24","8","85","43","0.484848484848485","0.514696606534628","0.0860215053763441","0.710427498555748","0.2","0.358208955223881","0.335712102779295","0","0","0.674057598593313","0","0","0","0",0.504216061388525,0.78690275896131,0.950301816680058
"./prediction_result/LR/JURECZKO_result/xalan_2.4.0.csv_diffToPreviousRelease_xalan_2.5.0.csv","./prediction","result/LR/JURECZKO","105","63","436","237","0.411764705882353","0.454376274769611","0.12625250501002","0.669309274068605","0.199762187871581","0.307017543859649","0.222083141261634","9","0.00119770730112208","0.353463996862872","0.0613103195696212","0.0107015457788347","0.111919093360408","0.03460790807203",0.458708037905029,0.706541538423637,0.839640016890821
"./prediction_result/LR/JURECZKO_result/xalan_2.5.0.csv_diffToPreviousRelease_xalan_2.6.0.csv","./prediction","result/LR/JURECZKO","95","29","363","136","0.535211267605634","0.569562237288695","0.0739795918367347","0.56235151408495","0.199036918138042","0.411255411255411","0.408012167117793","1","8.27254709445043e-06","0.51309528296837","0.00337946663821987","0.00160513643659711","0.00515379683984262","0.00287620359057742",0.731313779646525,1.08027753995339,1.22925185336083
"./prediction_result/LR/JURECZKO_result/xalan_2.6.0.csv_diffToPreviousRelease_xalan_2.7.0.csv","./prediction","result/LR/JURECZKO","168","0","278","397","0.458390177353342","0.458390177353342","0","0.697199341872461","0.199288256227758","0.297345132743363","0.349945915191889","0","0","0.446111627640072","0","0","0","0",0.42648510244543,0.663355819697848,0.797703497338684
