"community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi2","roi3"
"./prediction_result/KNN10/JURECZKO_result/ant_1.3.csv_ant_1.4.csv","./prediction","result/KNN10/JURECZKO","0","2","223","40","0","0","0.00888888888888889","0.0180645804596746","0.00754716981132075","0","-0.0367684955426489","4","0.00112982410151359","0","0.0449725931739585","0.0150943396226415","0.0748508467252754","0.0336128561939266",0,0
"./prediction_result/KNN10/JURECZKO_result/ant_1.4.csv_ant_1.5.csv","./prediction","result/KNN10/JURECZKO","4","9","360","28","0.177777777777778","0.221606648199446","0.024390243902439","0.0881963004271975","0.0324189526184539","0.125","0.153936188621481","0","0","0.660413973197092","0","0","0","0",2.07270634258321,2.33768149550469
"./prediction_result/KNN10/JURECZKO_result/ant_1.5.csv_ant_1.6.csv","./prediction","result/KNN10/JURECZKO","7","3","428","85","0.137254901960784","0.141344089826151","0.00696055684454756","0.075162573394785","0.0191204588910134","0.0760869565217391","0.192184254869444","0","0","0.816336468081563","0","0","0","0",1.61401165569427,2.00705944981656
"./prediction_result/KNN10/JURECZKO_result/ant_1.6.csv_ant_1.7.csv","./prediction","result/KNN10/JURECZKO","62","38","862","104","0.466165413533835","0.537417291796553","0.0422222222222222","0.388921021054722","0.0938086303939962","0.373493975903614","0.411975265509107","0","0","0.642953593788446","0","0","0","0",1.54742504332486,1.95538146936896
"./prediction_result/KNN10/JURECZKO_result/camel_1.csv_camel_1.2.csv","./prediction","result/KNN10/JURECZKO","0","0","549","216","0","0","0","0","0","0","0","0","0","2.46913580246914","0","0","0","0",0,0
"./prediction_result/KNN10/JURECZKO_result/camel_1.2.csv_camel_1.4.csv","./prediction","result/KNN10/JURECZKO","40","60","917","105","0.326530612244898","0.426400069749194","0.0614124872057318","0.247271951863973","0.089126559714795","0.275862068965517","0.252482358645557","0","0","1.16909759699869","0","0","0","0",1.64009090094279,1.85823651154585
"./prediction_result/KNN10/JURECZKO_result/camel_1.4.csv_camel_1.6.csv","./prediction","result/KNN10/JURECZKO","3","9","1055","185","0.03","0.0314094039656233","0.00845864661654135","0.0326891282364083","0.00958466453674121","0.0159574468085106","0.027494134623708","0","0","1.0367261266194","0","0","0","0",0.754956949055495,0.901515664789311
"./prediction_result/KNN10/JURECZKO_result/forrest_0.7.csv_forrest_0.8.csv","./prediction","result/KNN10/JURECZKO","0","0","33","2","0","0","0","0","0","0","0","0","0","1.91570881226054","0","0","0","0",0,0
"./prediction_result/KNN10/JURECZKO_result/jEdit_3.2.1.csv_jEdit_4.csv","./prediction","result/KNN10/JURECZKO","32","21","510","43","0.5","0.590854784403172","0.0395480225988701","0.256144766013542","0.0874587458745875","0.426666666666667","0.451254431327909","0","0","0.91074248394261","0","0","0","0",2.48348257165416,2.85065295930804
"./prediction_result/KNN10/JURECZKO_result/jEdit_4.csv_jEdit_4.1.csv","./prediction","result/KNN10/JURECZKO","26","6","559","53","0.468468468468468","0.493925336867683","0.0106194690265487","0.26526483777071","0.0496894409937888","0.329113924050633","0.480827108812889","0","0","0.679467908585825","0","0","0","0",2.08991556070728,2.8666479322991
"./prediction_result/KNN10/JURECZKO_result/jEdit_4.1.csv_jEdit_4.2.csv","./prediction","result/KNN10/JURECZKO","24","29","728","24","0.475247524752475","0.657930411206507","0.0383091149273448","0.438016488727839","0.0658385093167702","0.5","0.440831889860405","0","0","0.243495418672798","0","0","0","0",1.98469798628744,2.94431844737177
"./prediction_result/KNN10/JURECZKO_result/jEdit_4.2.csv_jEdit_4.3.csv","./prediction","result/KNN10/JURECZKO","3","11","1110","8","0.24","0.427663263340397","0.00981266726137377","0.176280789476888","0.0123674911660777","0.272727272727273","0.233361357253214","1","1.94324706086033e-05","0.0820682171248051","0.0114404744775437","0.00088339222614841","0.021997556728939","0.00440822760399271",2.89138360336752,5.84097398205416
"./prediction_result/KNN10/JURECZKO_result/log4j_1.csv_log4j_1.1.csv","./prediction","result/KNN10/JURECZKO","16","4","81","21","0.56140350877193","0.594904750975442","0.0470588235294118","0.379719419148413","0.163934426229508","0.432432432432432","0.478494787599646","0","0","1.84127756507462","0","0","0","0",1.59083739077327,1.73321233891726
"./prediction_result/KNN10/JURECZKO_result/log4j_1.1.csv_log4j_1.2.csv","./prediction","result/KNN10/JURECZKO","40","2","91","149","0.346320346320346","0.34800898704527","0.021505376344086","0.512446648409938","0.148936170212766","0.211640211640212","0.251075191806044","0","0","1.44610492308924","0","0","0","0",0.639993074150133,0.766079370635072
"./prediction_result/KNN10/JURECZKO_result/lucene_2.csv_lucene_2.2.csv","./prediction","result/KNN10/JURECZKO","46","16","221","98","0.446601941747573","0.475869493984927","0.0675105485232067","0.496949634776899","0.162729658792651","0.319444444444444","0.330941198568936","0","0","1.04498854387888","0","0","0","0",0.968484072664818,1.12332595811992
"./prediction_result/KNN10/JURECZKO_result/lucene_2.2.csv_lucene_2.4.csv","./prediction","result/KNN10/JURECZKO","91","36","297","112","0.551515151515152","0.596662030598053","0.108108108108108","0.642822200671135","0.236940298507463","0.448275862068966","0.38806079022726","0","0","0.8887151532746","0","0","0","0",1.01908381520582,1.14863079376663
"./prediction_result/KNN10/JURECZKO_result/pBeans_1.csv_pBeans_2.csv","./prediction","result/KNN10/JURECZKO","6","22","32","4","0.315789473684211","0.596273291925466","0.407407407407407","0.807871791722952","0.4375","0.6","0.140963343870344","3","0.00290702136804617","0.324387409376454","0.0544457279258259","0.046875","0.0620164558516517","0.0539168004247857",0.963567673505612,1.0092319703195
"./prediction_result/KNN10/JURECZKO_result/poi_1.5.csv_poi_2.0RC1.csv","./prediction","result/KNN10/JURECZKO","17","144","205","20","0.171717171717172","0.515608817872466","0.412607449856734","0.738619615983394","0.417098445595855","0.459459459459459","0.0279729070390741","1","3.14053631110669e-05","0.236062322687472","0.00735657186800068","0.00259067357512953","0.0121224701608718","0.00560404881412242",0.795106479224913,0.827784886672403
"./prediction_result/KNN10/JURECZKO_result/poi_2.0RC1.csv_poi_2.5.1.csv","./prediction","result/KNN10/JURECZKO","1","0","218","247","0.00803212851405622","0.00803212851405622","0","0.0110195967054814","0.00214592274678112","0.00403225806451613","0.0434786378906575","0","0","0.736377025036819","0","0","0","0",0.612548267333755,0.829198346229634
