relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
src/main/java/org/apache/commons/compress/compressors/z/_internal_/InternalLZWInputStream.java,1.84615384615385,4,4.95822916866988,5.4273765677599,5,1.16659622216178,24,7.923076923076921,13,12,0,13,13,18,13,10,3,16,120,96,2,1,2,5,0,5,13,5,0,2,2,2,1,0.206349206349206,0.0,2,0,2,0,1,1,4,4,0,0,0.0,NON
src/main/java/org/apache/commons/compress/archivers/ArchiveStreamFactory.java,9.4,17,3.62332038109343,5.093062337916209,2,7.059745037889121,47,33.4,9,9,0,5,5,5,5,0,5,8,178,118,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,19,9,1,127,0,127,1,0.0056179775280898,NON
src/main/java/org/apache/commons/compress/archivers/Lister.java,3.0,5,2.94770277922009,4.4220395610370185,1,2.0,6,14.0,1,1,2,0,2,2,2,1,1,1,30,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,8,0,8,0,0.0,NON
src/main/java/org/apache/commons/compress/archivers/StreamingNotSupportedException.java,1.0,1,2.44643934467102,1.65774272650489,2,0.0,2,3.5,3,2,0,2,2,4,2,0,2,1,11,8,2,0,2,0,0,0,2,2,0,2,0,0,1,0.148148148148148,0.0,0,0,0,0,1,1,2,2,0,0,0.0,NON
src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveEntry.java,1.5636363636363602,9,5.98289672784888,6.15874138250852,43,1.4367088192827902,86,4.89090909090909,16,16,0,55,55,55,55,2,53,30,289,197,0,0,0,0,0,0,55,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,16,0,16,1,0.0034602076124567,NON
src/main/java/org/apache/commons/compress/archivers/sevenz/AES256SHA256Decoder.java,1.0,1,3.27761343681912,5.41597348067253,1,0.0,1,79.0,2,0,0,1,1,7,1,0,1,3,82,61,1,0,1,1,1,0,0,6,1,1,0,0,1,0.0476190476190476,0.142857142857143,0,0,0,1,0,0,0,0,0,1,0.0121951219512195,NON
src/main/java/org/apache/commons/compress/archivers/sevenz/CoderBase.java,1.28571428571429,3,4.27110079031822,4.52437282075398,5,0.880630571852711,9,3.4285714285714306,2,2,1,6,7,7,7,2,5,12,28,20,0,1,0,15,0,15,7,0,0,0,8,8,0,0.0,0.0,3,0,3,1,1,1,0,0,0,1,0.0357142857142857,NON
src/main/java/org/apache/commons/compress/archivers/sevenz/Coders.java,1.6666666666666698,2,5.875354335351879,4.38105105861501,1,0.471404520791032,5,6.66666666666667,1,1,3,0,3,3,3,0,3,7,149,91,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,9,0,9,1,0.0067114093959731,NON
src/main/java/org/apache/commons/compress/archivers/sevenz/DeltaDecoder.java,1.33333333333333,2,3.9398290174664,4.5647351787255,4,0.471404520791032,8,4.66666666666667,2,0,0,6,6,10,6,1,5,10,34,18,1,0,1,3,3,0,3,4,3,1,0,0,1,0.490079365079365,0.3,1,1,0,1,0,0,8,8,0,1,0.0294117647058823,NON
src/main/java/org/apache/commons/compress/archivers/sevenz/Folder.java,3.25,4,4.12192809488736,3.84346047975421,0,0.4330127018922189,13,9.25,9,9,0,4,4,4,4,0,4,2,48,41,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,2,0,0,0,0,0.0,NON
src/main/java/org/apache/commons/compress/archivers/sevenz/LZMA2Decoder.java,1.6666666666666698,4,4.21665136332403,4.89145836188207,5,0.942809041582063,15,6.44444444444444,2,0,0,9,9,13,9,4,5,13,64,40,1,0,1,3,3,0,6,4,3,1,0,0,1,0.6190476190476191,0.230769230769231,1,1,0,1,0,0,5,5,0,1,0.015625,NON
src/main/java/org/apache/commons/compress/archivers/sevenz/SevenZArchiveEntry.java,1.17391304347826,3,5.8886598060792,6.01516895885353,39,0.432603233524617,54,3.8695652173913,18,18,2,44,46,46,46,0,46,25,200,135,0,0,0,0,0,0,46,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,2,0,0,0,0,0.0,NON
src/main/java/org/apache/commons/compress/archivers/sevenz/SevenZFile.java,6.23076923076923,38,4.944805430615348,6.71589215814797,4,7.63245949021824,162,27.6538461538462,9,9,2,24,26,26,26,18,8,38,732,577,0,0,0,0,0,0,26,0,0,0,0,0,0,0.0,0.0,0,0,0,18,4,3,105,0,105,1,0.0013661202185792,NON
src/main/java/org/apache/commons/compress/archivers/sevenz/SevenZMethod.java,1.4,3,4.027169118440621,3.09167277858233,4,0.8,7,3.2,14,14,1,4,5,5,5,1,4,3,32,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,13,1,0,0,0,0,0.0,NON
src/main/java/org/apache/commons/compress/archivers/sevenz/SevenZMethodConfiguration.java,1.25,2,2.66012975263326,3.0508647207632,3,0.4330127018922189,5,4.25,2,2,0,4,4,4,4,0,4,3,21,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,4,0,4,0,0.0,NON
src/main/java/org/apache/commons/compress/archivers/sevenz/SevenZOutputFile.java,3.3030303030303,9,5.40583476155175,6.401214100482499,10,2.46779067533362,109,15.6060606060606,11,11,1,32,33,33,33,22,11,36,554,457,0,0,0,0,0,0,33,0,0,0,0,0,0,0.0,0.0,0,0,0,10,8,6,77,0,77,0,0.0,NON
src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,2.19354838709677,8,5.806158750179501,6.61153994304662,17,1.80356912883798,68,10.6774193548387,28,25,0,31,31,35,31,11,20,46,369,243,2,0,2,6,6,0,25,4,6,2,0,0,1,0.524786324786325,0.3428571428571429,1,1,0,7,2,2,47,4,43,1,0.002710027100271,NON
src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java,3.2,9,4.68410945058809,5.3430386724139005,6,1.98997487421324,64,13.45,3,3,19,1,20,20,20,6,14,73,297,213,0,0,0,0,0,0,20,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,1,0.0033670033670033,NON
src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,3.60606060606061,13,6.18992986362193,6.95806266334032,9,2.8170411507132407,119,14.9393939393939,25,22,2,31,33,39,33,22,11,48,584,420,2,1,2,4,2,2,31,6,2,2,1,1,1,0.465277777777778,0.102564102564103,1,1,0,21,5,5,174,12,162,1,0.0017123287671232,NON
src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java,7.0,11,3.75591309517583,4.83375037849145,1,3.74165738677394,28,25.0,9,9,0,4,4,4,4,0,4,9,111,70,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,17,8,1,75,0,75,1,0.009009009009009,NON
src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java,5.07142857142857,24,6.01706995099045,6.64863338826289,4,4.91301893971933,142,23.857142857142897,34,33,2,26,28,33,28,22,6,20,732,586,2,0,2,0,0,0,28,5,0,2,0,0,1,0.21455938697318,0.0,0,0,0,3,3,3,22,4,18,1,0.0013661202185792,NON
src/main/java/org/apache/commons/compress/compressors/gzip/GzipCompressorInputStream.java,4.3,14,5.05575125352445,5.76302757190481,3,4.69148164229596,43,17.4,16,15,1,9,10,15,10,3,7,12,194,136,2,0,2,0,0,0,10,5,0,2,0,0,1,0.202020202020202,0.0,0,0,0,2,4,4,14,2,12,0,0.0,NON
src/main/java/org/apache/commons/compress/compressors/gzip/GzipCompressorOutputStream.java,2.18181818181818,7,4.28107256233488,5.197735199604121,6,1.7999081702930302,24,7.81818181818182,7,7,0,11,11,11,11,3,8,9,100,73,2,0,2,0,0,0,11,0,0,2,0,0,1,0.203703703703704,0.0,0,0,0,2,3,3,6,0,6,0,0.0,NON
src/main/java/org/apache/commons/compress/compressors/snappy/FramedSnappyCompressorInputStream.java,2.86666666666667,7,4.98988446902741,5.364383527971981,2,1.7461067804945098,43,11.1333333333333,18,17,2,13,15,20,15,8,7,10,193,145,2,0,2,0,0,0,15,5,0,2,0,0,1,0.208333333333333,0.0,0,0,0,4,3,3,46,19,27,1,0.005181347150259,NON
