relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
src/java/org/apache/commons/net/ftp/DefaultFTPFileListParser.java,0.0,0,1.0,0.0,0,0.0,0,0.0,5,0,0,0,0,11,0,0,0,0,3,1,3,0,3,0,0,0,0,11,0,3,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/net/ftp/FTPClient.java,1.75641025641026,12,5.5788988328545,6.88994949481159,45,1.5037210038204198,137,8.384615384615389,82,17,0,78,78,173,78,9,69,76,670,409,4,1,4,10,6,4,76,95,2,4,1,1,1,0.27007631543714,0.046242774566474,2,1,1,16,2,1,133,19,114,0,0.0,NON
src/java/org/apache/commons/net/ftp/FTPFileEntryParser.java,0.0,0,3.52164063634332,3.3927474104487803,3,0.0,0,1.0,0,0,0,3,3,3,3,0,3,3,6,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/net/ftp/FTPFileEntryParserImpl.java,1.5,3,3.83659166810898,4.534183719779191,3,0.8660254037844392,6,6.0,0,0,0,4,4,4,4,0,4,3,28,15,0,3,0,3,0,3,4,0,0,0,2,11,0,0.0,0.0,0,0,0,2,0,0,4,0,4,1,0.0357142857142857,NON
src/java/org/apache/commons/net/ftp/FTPFileIterator.java,2.3333333333333304,6,4.342969205986259,4.89194070647615,4,1.37436854187255,28,10.833333333333302,7,7,0,12,12,12,12,3,9,6,140,81,0,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,3,2,2,2,0,2,0,0.0,NON
src/java/org/apache/commons/net/ftp/FTPFileList.java,1.125,2,3.97833358118526,4.38666017696406,7,0.3307189138830739,9,5.75,3,3,1,7,8,8,8,1,7,5,52,29,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,6,0,6,0,0.0,NON
src/java/org/apache/commons/net/ftp/FTPFileListParserImpl.java,1.0,1,1.92192809488736,1.5,1,0.0,1,3.0,3,0,0,1,1,10,1,0,1,1,7,3,2,0,2,0,0,0,1,9,0,2,0,0,1,0.111111111111111,0.0,0,0,0,0,0,0,3,3,0,0,0.0,NON
src/java/org/apache/commons/net/ftp/FTPListParseEngine.java,1.44444444444444,2,4.349199939349339,4.97773127240266,5,0.4969039949999529,13,7.33333333333333,3,3,0,9,9,9,9,1,8,5,71,50,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,2,0,0,0,0,0.0,NON
proposal/ftp2/src/java/org/apache/commons/net/ftp/ftp2/parser/OS2FTPEntryParser.java,2.5,4,2.92192809488736,5.10522723047395,1,1.5,5,25.5,5,1,0,2,2,7,2,0,2,1,65,40,1,0,1,0,0,0,2,5,0,1,0,0,1,0.111111111111111,0.0,0,0,0,1,1,1,34,23,11,0,0.0,NON
proposal/ftp2/src/java/org/apache/commons/net/ftp/ftp2/parser/UnixFTPEntryParser.java,8.5,16,3.02698683335929,5.422942041609911,1,7.5,17,63.5,6,2,0,2,2,7,2,0,2,4,144,75,1,0,1,0,0,0,2,5,0,1,0,0,1,0.111111111111111,0.0,0,0,0,1,2,1,72,35,37,0,0.0,NON
