relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
src/java/org/apache/commons/beanutils/BeanComparator.java,1.2,2,3.3190795706241696,3.9825839573593504,4,0.4,6,4.6,2,2,0,5,5,5,5,0,5,7,27,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,2,6,0,6,0,0.0,NON
src/java/org/apache/commons/beanutils/MethodUtils.java,4.66666666666667,17,3.80207791898839,5.33676297565016,3,4.36526695123627,56,22.1666666666667,3,3,12,0,12,12,12,3,9,40,271,150,0,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,2,0,0,0,0,0.0,NON
src/java/org/apache/commons/beanutils/PropertyUtils.java,6.428571428571429,18,4.47236385239796,5.791223026576389,7,5.02443011287685,180,28.5,8,8,28,0,28,28,28,0,28,63,815,497,0,0,0,0,0,0,28,0,0,0,0,0,0,0.0,0.0,0,0,0,5,2,1,14,0,14,0,0.0,NON
src/java/org/apache/commons/beanutils/ResultSetDynaClass.java,1.8,4,4.534183719779191,5.22335453738076,5,0.9797958971132712,18,6.9,3,3,0,10,10,10,10,3,7,7,74,51,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,3,3,3,6,0,6,0,0.0,NON
src/java/org/apache/commons/beanutils/locale/BaseLocaleConverter.java,1.6,6,3.6643380771361898,3.794217606051721,8,1.62480768092719,16,6.0,5,5,0,10,10,10,10,6,4,28,67,41,0,2,0,6,0,6,10,0,0,0,3,14,0,0.0,0.0,0,0,0,1,2,2,2,0,2,0,0.0,NON
src/java/org/apache/commons/beanutils/locale/LocaleBeanUtils.java,2.6,9,4.34125168245112,5.35882755035068,19,2.9799328851502698,65,13.0,4,1,25,0,25,34,25,5,20,70,372,208,1,0,1,7,7,0,18,9,7,1,0,0,1,0.6370614035087719,0.205882352941176,6,6,0,8,1,1,111,0,111,0,0.0,NON
src/java/org/apache/commons/beanutils/locale/LocaleConvertUtils.java,1.47368421052632,4,4.29232483673228,5.26246927158987,15,0.993050645479643,28,6.5263157894736805,4,4,19,0,19,19,19,2,17,34,133,96,0,0,0,0,0,0,19,0,0,0,0,0,0,0.0,0.0,0,0,0,13,3,3,54,0,54,0,0.0,NON
src/java/org/apache/commons/beanutils/locale/LocaleConverter.java,0.0,0,3.12192809488736,2.75,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
src/java/org/apache/commons/beanutils/locale/converters/BigDecimalLocaleConverter.java,1.0,1,2.97458632654305,3.01082585522838,12,0.0,12,3.0,6,0,0,12,12,33,12,0,12,24,38,25,2,0,2,0,0,0,12,21,0,2,0,0,1,0.2051282051282049,0.0,0,0,0,0,0,0,8,8,0,0,0.0,NON
src/java/org/apache/commons/beanutils/locale/converters/BigIntegerLocaleConverter.java,1.0,1,2.97458632654305,3.01082585522838,12,0.0,12,3.0,6,0,0,12,12,33,12,0,12,24,38,25,2,0,2,0,0,0,12,21,0,2,0,0,1,0.2051282051282049,0.0,0,0,0,0,0,0,8,8,0,0,0.0,NON
src/java/org/apache/commons/beanutils/locale/converters/ByteLocaleConverter.java,1.0,1,2.97458632654305,3.01082585522838,12,0.0,12,3.0,6,0,0,12,12,33,12,0,12,24,38,25,2,0,2,0,0,0,12,21,0,2,0,0,1,0.2051282051282049,0.0,0,0,0,0,0,0,8,8,0,0,0.0,NON
src/java/org/apache/commons/beanutils/locale/converters/DateLocaleConverter.java,1.07692307692308,2,3.3701980348351497,3.4976781158578394,12,0.266469355010596,14,3.4615384615384603,6,1,0,13,13,21,13,1,12,26,48,31,1,1,1,4,1,3,12,8,1,1,3,3,1,0.190883190883191,0.0476190476190476,0,0,0,0,1,1,9,9,0,0,0.0,NON
src/java/org/apache/commons/beanutils/locale/converters/DecimalLocaleConverter.java,1.07692307692308,2,3.44723808274185,3.452031115785529,12,0.266469355010596,14,3.4615384615384603,6,1,0,13,13,21,13,1,12,26,48,31,1,1,1,1,1,0,12,8,1,1,8,8,1,0.190883190883191,0.0476190476190476,0,0,0,0,1,1,9,9,0,0,0.0,NON
src/java/org/apache/commons/beanutils/locale/converters/DoubleLocaleConverter.java,1.0,1,2.97458632654305,3.01082585522838,12,0.0,12,3.0,6,0,0,12,12,33,12,0,12,24,38,25,2,0,2,0,0,0,12,21,0,2,0,0,1,0.2051282051282049,0.0,0,0,0,0,0,0,8,8,0,0,0.0,NON
