relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
math/src/main/java/org/apache/mahout/math/DiagonalMatrix.java,1.3529411764705903,3,4.2318389012514,4.85640742113106,13,0.680931582517072,23,4.23529411764706,7,1,1,16,17,61,17,0,17,22,87,56,1,0,1,4,4,0,13,44,4,1,0,0,1,0.5158730158730159,0.0655737704918033,0,0,0,5,0,0,23,8,15,0,0.0,NON
math/src/main/java/org/apache/mahout/math/FunctionalMatrixView.java,1.125,2,4.05198670700809,4.02323142879762,7,0.3307189138830739,9,3.625,8,2,0,8,8,56,8,0,8,18,39,23,1,0,1,0,0,0,8,48,0,1,0,0,1,0.148148148148148,0.0,0,0,0,4,0,0,9,3,6,0,0.0,NON
math/src/main/java/org/apache/mahout/math/Matrices.java,1.0,1,3.66340937708853,5.09726352109501,9,0.0,9,7.33333333333333,1,1,9,0,9,9,9,0,9,20,69,39,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,7,0,0,14,0,14,1,0.0144927536231884,NON
math/src/main/java/org/apache/mahout/math/MatrixTimesOps.java,0.0,0,2.0588138903312,1.75,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,2,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,NON
math/src/main/java/org/apache/mahout/math/MatrixVectorView.java,1.29411764705882,3,4.512805594666731,5.03791605559176,14,0.665512264646162,22,5.882352941176469,8,6,1,16,17,66,17,2,15,22,122,79,1,0,1,3,3,0,14,49,3,1,0,0,1,0.174786324786325,0.0454545454545455,1,1,0,5,0,0,17,6,11,1,0.0081967213114754,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/TasteHadoopUtils.java,1.4,2,4.22017552146434,5.143983303761559,3,0.489897948556636,7,4.8,3,3,4,1,5,5,5,1,4,6,29,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,6,1,1,12,0,12,0,0.0,NON
math/src/main/java/org/apache/mahout/math/RandomAccessSparseVector.java,1.26086956521739,3,5.03240269115075,5.2493718634940985,18,0.528935872199845,29,3.91304347826087,4,2,0,23,23,69,23,2,21,17,189,113,1,0,1,6,6,0,17,46,6,1,0,0,1,0.3625356125356129,0.0869565217391304,1,1,0,8,1,1,27,16,11,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/ALS.java,2.2,4,3.7784235030301296,5.65566522851058,1,0.9797958971132712,11,9.6,0,0,4,1,5,5,5,1,4,10,50,37,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,10,0,0,27,0,27,0,0.0,NON
math/src/main/java/org/apache/mahout/math/SequentialAccessSparseVector.java,1.25,3,5.277770154849058,5.30791876056425,20,0.5951190357119039,30,4.04166666666667,3,1,0,24,24,71,24,3,21,18,235,144,1,0,1,5,5,0,19,47,5,1,0,0,1,0.3237179487179489,0.0704225352112676,1,1,0,9,1,1,55,18,37,0,0.0,NON
math/src/main/java/org/apache/mahout/math/SingularValueDecomposition.java,12.1,94,4.3886830477332,5.00393157206456,3,27.3548898736588,121,46.7,6,6,0,10,10,10,10,0,10,8,476,441,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,35,0,35,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/MultithreadedSharingMapper.java,2.0,2,3.5,4.5416360073489015,0,0.0,2,15.0,0,0,0,1,1,1,1,0,1,1,18,12,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,0,0,2,0,2,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/ParallelALSFactorizationJob.java,2.75,7,6.49972184648898,6.83027889948554,3,2.04633819296811,22,18.5,27,16,1,7,8,51,8,6,2,11,254,190,2,0,2,0,0,0,8,43,0,2,0,0,1,0.197530864197531,0.0,0,0,0,25,7,2,90,79,11,0,0.0,NON
math/src/main/java/org/apache/mahout/math/SparseColumnMatrix.java,2.28571428571429,5,4.17871418774667,4.807551590514049,3,1.0973065354098002,32,7.21428571428571,7,1,0,14,14,57,14,0,14,19,116,84,1,0,1,5,5,0,9,43,5,1,0,0,1,0.518055555555556,0.087719298245614,1,1,0,6,0,0,69,28,41,1,0.0086206896551724,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/RecommenderJob.java,2.5,4,3.41544557203314,5.20648624946826,1,1.5,5,20.5,18,7,1,1,2,45,2,0,2,2,51,42,2,0,2,0,0,0,2,43,0,2,0,0,1,0.148148148148148,0.0,0,0,0,4,6,1,42,42,0,0,0.0,NON
math/src/main/java/org/apache/mahout/math/SparseRowMatrix.java,2.3333333333333304,5,4.28929992852762,4.87880052425476,5,1.34989711542111,35,7.06666666666667,8,2,0,15,15,59,15,0,15,27,121,83,1,0,1,4,4,0,11,44,4,1,0,0,1,0.513888888888889,0.0677966101694915,1,1,0,7,0,0,64,21,43,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/SolveExplicitFeedbackMapper.java,1.0,1,4.08273471742809,5.09141127609144,3,0.0,3,5.33333333333333,4,3,0,3,3,7,3,2,1,5,25,16,2,0,2,0,0,0,3,4,0,2,0,0,1,0.166666666666667,0.0,0,0,0,3,1,1,11,1,10,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/SolveImplicitFeedbackMapper.java,1.0,1,3.56977383502948,5.04305769406426,2,0.0,2,8.0,2,1,0,2,2,6,2,1,1,4,23,14,2,0,2,0,0,0,2,4,0,2,0,0,1,0.148148148148148,0.0,0,0,0,4,1,1,14,1,13,0,0.0,NON
math/src/main/java/org/apache/mahout/math/UpperTriangular.java,1.75,5,4.53903482953697,5.223053599371769,11,1.29903810567666,28,5.0625,8,2,1,15,16,62,16,2,14,23,93,64,1,1,1,4,2,2,14,46,2,1,1,1,1,0.502777777777778,0.032258064516129,0,0,0,5,0,0,23,10,13,0,0.0,NON
core/src/main/java/org/apache/mahout/math/Varint.java,1.44444444444444,2,3.51108540818043,3.95583517332952,5,0.4969039949999529,13,6.0,0,0,8,1,9,9,9,1,8,12,56,42,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/RecommenderJob.java,8.33333333333333,19,3.82088885135019,6.69876051917959,1,7.71722460186015,25,61.0,16,5,2,1,3,46,3,1,2,3,191,121,2,0,2,0,0,0,3,43,0,2,0,0,1,0.166666666666667,0.0,0,0,0,22,2,1,117,108,9,0,0.0,NON
math/src/main/java/org/apache/mahout/math/als/AlternatingLeastSquaresSolver.java,2.0,4,3.79143651356762,5.27966892749039,3,1.0690449676496998,14,9.0,0,0,6,1,7,7,7,3,4,15,65,60,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,6,0,0,13,0,13,0,0.0,NON
