relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
math/src/main/java/org/apache/mahout/math/Matrix.java,0.0,0,5.28407690363502,5.256451582611639,46,0.0,0,1.0,0,0,0,46,46,46,46,0,46,59,48,47,1,0,1,0,0,0,46,0,0,1,0,0,1,0.163120567375887,0.0,0,0,0,5,0,0,0,0,0,0,0.0,NON
math/src/main/java/org/apache/mahout/math/MatrixVectorView.java,1.27777777777778,3,4.54629742491497,5.29661977908173,15,0.65026110615109,23,8.444444444444441,8,6,1,17,18,67,18,2,16,23,175,111,1,0,1,3,3,0,15,49,3,1,0,0,1,0.175480769230769,0.0447761194029851,1,1,0,5,0,0,17,6,11,0,0.0,NON
math/src/main/java/org/apache/mahout/math/MatrixView.java,2.07692307692308,5,4.14398330376156,4.628582418600571,7,1.43909899491305,27,7.3076923076923075,8,2,0,13,13,58,13,0,13,18,111,73,1,0,1,5,5,0,8,45,5,1,0,0,1,0.514814814814815,0.0862068965517241,1,1,0,5,0,0,71,27,44,0,0.0,NON
math/src/main/java/org/apache/mahout/math/jet/stat/Gamma.java,7.36363636363636,16,3.66791394400062,5.512274635899169,1,4.8668213870269685,81,46.0,1,1,10,1,11,11,11,2,9,21,509,376,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,24,0,24,0,0.0,NON
integration/src/main/java/org/apache/mahout/utils/vectors/lucene/Driver.java,2.125,14,4.79307981567663,6.7183487511674205,14,3.29535658161602,34,13.0,14,14,2,14,16,16,16,1,15,16,224,144,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,12,9,2,35,0,35,0,0.0,NON
math/src/main/java/org/apache/mahout/math/NamedVector.java,1.01724137931034,2,4.867184100360401,5.38941959352715,57,0.130169559228806,59,3.10344827586207,2,2,0,58,58,58,58,0,58,42,239,124,0,1,0,0,0,0,58,0,0,0,1,1,0,0.0,0.0,0,0,0,5,1,1,0,0,0,0,0.0,NON
math/src/main/java/org/apache/mahout/math/PermutedVectorView.java,1.16666666666667,2,4.37802252953379,5.040567044754232,15,0.372677996249965,21,6.55555555555556,5,3,1,17,18,66,18,2,16,13,138,80,1,0,1,4,4,0,14,48,4,1,0,0,1,0.264529914529915,0.0606060606060606,0,0,0,4,0,0,14,2,12,0,0.0,NON
math/src/main/java/org/apache/mahout/collections/Arithmetic.java,2.53846153846154,9,4.24994123814332,4.97375567101371,6,2.24003381208631,33,10.1538461538462,13,4,12,1,13,14,13,1,12,17,339,103,1,0,1,0,0,0,13,1,0,1,0,0,1,0.154761904761905,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
math/src/main/java/org/apache/mahout/math/QRDecomposition.java,2.8333333333333304,9,3.65323591312729,5.654290693998162,4,2.96741563579414,17,12.166666666666698,6,6,0,6,6,6,6,0,6,2,86,68,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,5,0,0,11,0,11,0,0.0,NON
math/src/main/java/org/apache/mahout/math/RandomAccessSparseVector.java,1.32,3,5.043085803826231,5.31226858880587,19,0.614491659829489,33,4.16,4,2,0,25,25,70,25,2,23,18,205,125,1,0,1,7,7,0,18,45,7,1,0,0,1,0.393242722190091,0.1,1,1,0,8,1,1,27,16,11,0,0.0,NON
