relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA.,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
bigquery/src/main/java/org/apache/zeppelin/bigquery/BigQueryInterpreter.java,2.0,5,5.655909647718611,6.784502588310421,8,1.31656117720877,30,11.6,18,13,5,10,15,33,15,2,13,22,202,132,1,0,1,6,6,0,9,18,6,1,0,0,1,0.3444444444444439,0.181818181818182,2,2,0,7,10,6,23,8,15,1,0.0049504950495049,NON
bigquery/src/test/java/org/apache/zeppelin/bigquery/BigQueryInterpreterTest.java,1.25,2,4.27835181171131,5.04519473180452,3,0.4330127018922189,5,6.5,4,4,0,4,4,4,4,0,4,0,50,35,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,8,4,4,19,0,19,0,0.0,NON
flink/src/main/java/org/apache/zeppelin/flink/FlinkInterpreter.java,2.75,14,5.698231741160551,6.90229004667593,7,2.89611809151492,55,11.6,12,7,1,19,20,37,20,9,11,14,248,179,1,0,1,7,7,0,13,17,7,1,0,0,1,0.299603174603175,0.189189189189189,1,1,0,5,7,7,26,10,16,0,0.0,NON
ignite/src/main/java/org/apache/zeppelin/ignite/IgniteInterpreter.java,2.64705882352941,8,5.54840234442609,6.897868775205731,7,1.99826914723094,45,11.1176470588235,14,9,0,17,17,33,17,7,10,12,223,151,1,0,1,8,8,0,9,16,8,1,0,0,1,0.3444444444444439,0.242424242424242,0,0,0,9,9,6,33,11,22,1,0.0044843049327354,NON
zeppelin-zengine/src/test/java/org/apache/zeppelin/notebook/NotebookTest.java,2.5,7,5.10343100453471,6.66200542141318,10,1.73205080756888,60,19.6666666666667,11,11,0,24,24,24,24,1,23,3,508,419,0,0,0,0,0,0,24,0,0,0,0,0,0,0.0,0.0,0,0,0,29,10,9,724,0,724,1,0.0019685039370078,NON
jdbc/src/main/java/org/apache/zeppelin/jdbc/JDBCInterpreter.java,3.35,12,5.5814366471679495,6.836800562378469,6,3.19804627858948,67,14.95,36,31,0,20,20,39,20,4,16,28,345,251,1,0,1,5,5,0,15,19,5,1,0,0,1,0.359027777777778,0.128205128205128,3,3,0,7,28,6,42,6,36,1,0.0028985507246376,NON
zeppelin-interpreter/src/test/java/org/apache/zeppelin/interpreter/remote/RemoteInterpreterProcessTest.java,2.2,3,4.18486296855238,5.0075576865945095,2,0.9797958971132712,11,21.8,2,2,0,5,5,5,5,0,5,0,129,95,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,7,1,1,92,0,92,1,0.0077519379844961,NON
livy/src/main/java/org/apache/zeppelin/livy/LivyHelper.java,5.0,15,5.01169585696063,6.466590591629009,3,4.26223728418147,60,26.0833333333333,5,5,0,12,12,12,12,6,6,32,320,194,0,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,7,5,5,51,0,51,1,0.003125,NON
livy/src/main/java/org/apache/zeppelin/livy/LivySparkSQLInterpreter.java,2.2,11,4.7929820378603,5.88947914866637,8,2.9933259094191498,22,9.9,8,3,0,10,10,27,10,0,10,9,112,66,1,0,1,7,7,0,3,17,7,1,0,0,1,0.26984126984127,0.2592592592592589,1,1,0,10,3,3,52,7,45,1,0.0089285714285714,NON
postgresql/src/main/java/org/apache/zeppelin/postgresql/SqlCompleter.java,3.125,8,5.02956571914172,6.13175280595729,3,2.26039266500314,25,16.625,3,3,4,4,8,8,8,2,6,20,146,95,1,0,1,0,0,0,8,0,0,1,0,0,1,0.148148148148148,0.0,0,0,0,0,3,3,0,0,0,0,0.0,NON
zeppelin-server/src/main/java/org/apache/zeppelin/rest/GetUserList.java,4.0,7,3.5647351787255097,5.99773951858353,0,1.8708286933869696,16,24.5,1,1,0,4,4,4,4,0,4,10,101,78,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,4,0,4,1,0.0099009900990099,NON
python/src/main/java/org/apache/zeppelin/python/PythonInterpreter.java,2.11764705882353,6,5.4970894923851,5.91972747852618,7,1.32320257402376,36,8.52941176470588,16,11,0,17,17,36,17,4,13,18,177,110,1,0,1,5,5,0,12,19,5,1,0,0,1,0.3566239316239319,0.138888888888889,3,3,0,10,10,7,25,4,21,1,0.0056497175141242,NON
python/src/main/java/org/apache/zeppelin/python/PythonProcess.java,1.7142857142857095,3,4.6093886810007,5.421792302835151,3,0.699854212223765,12,9.14285714285714,9,9,0,7,7,7,7,1,6,3,75,60,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,0,8,7,0,0,0,1,0.0133333333333333,NON
python/src/test/java/org/apache/zeppelin/python/PythonInterpreterTest.java,2.25,4,4.51186471767534,5.713083593375161,3,1.08972473588517,18,14.125,6,6,0,8,8,8,8,2,6,9,127,92,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,4,6,4,49,0,49,0,0.0,NON
zeppelin-server/src/main/java/org/apache/zeppelin/rest/LoginRestApi.java,3.6666666666666696,9,3.6818808028034,5.360308622703349,2,3.7712361663282494,11,16.6666666666667,1,1,0,3,3,3,3,0,3,6,58,39,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,20,0,20,1,0.0172413793103448,NON
zeppelin-server/src/main/java/org/apache/zeppelin/rest/SecurityRestApi.java,4.66666666666667,11,3.6818808028034,5.807110689409409,1,4.49691252107735,14,24.0,1,1,0,3,3,3,3,0,3,2,80,60,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,7,1,1,32,0,32,1,0.0125,NON
shell/src/main/java/org/apache/zeppelin/shell/ShellInterpreter.java,1.9,6,4.9438508225645705,6.152165931746299,7,1.57797338380595,19,8.8,11,6,0,10,10,27,10,1,9,11,106,72,1,0,1,7,7,0,3,17,7,1,0,0,1,0.317460317460317,0.2592592592592589,1,1,0,8,4,2,27,4,23,1,0.0094339622641509,NON
spark/src/main/java/org/apache/zeppelin/spark/DepInterpreter.java,2.73684210526316,9,5.585136708686759,6.87598290751234,8,2.07344374774655,52,11.526315789473696,11,6,1,18,19,36,19,6,13,15,235,155,1,0,1,7,7,0,12,17,7,1,0,0,1,0.346306471306471,0.1944444444444439,1,1,0,11,4,4,79,10,69,0,0.0,NON
spark/src/main/java/org/apache/zeppelin/spark/LogOutputStream.java,1.7,5,4.43229424394886,4.504818202621389,6,1.34536240470737,17,5.8,6,6,0,10,10,10,10,3,7,8,70,51,1,1,1,5,0,5,10,0,0,1,1,1,1,0.1515151515151519,0.0,1,0,1,0,1,1,0,0,0,0,0.0,NON
spark/src/main/java/org/apache/zeppelin/spark/PySparkInterpreter.java,3.04,13,5.8683368836652505,7.22297321106856,9,3.09166621743034,76,15.0,22,17,0,25,25,45,25,6,19,30,417,284,1,0,1,4,4,0,21,20,4,1,0,0,1,0.214646464646465,0.0888888888888889,3,3,0,15,13,10,83,10,73,1,0.0023980815347721,NON
spark/src/main/java/org/apache/zeppelin/spark/SparkInterpreter.java,4.1875,52,6.338917160819019,7.9473411932971905,17,7.56267217434861,201,20.2083333333333,25,20,3,45,48,66,48,17,31,47,1000,678,1,0,1,6,6,0,42,18,6,1,0,0,1,0.3572351421188629,0.0909090909090909,3,3,0,18,16,16,285,45,240,1,0.001,NON
spark/src/main/java/org/apache/zeppelin/spark/SparkOutputStream.java,1.55555555555556,2,4.01914380898394,3.6686630527537103,4,0.4969039949999529,14,4.66666666666667,8,2,0,9,9,14,9,1,8,9,52,31,2,0,2,5,5,0,4,5,5,2,0,0,1,0.3444444444444439,0.7142857142857142,1,1,0,1,2,2,20,10,10,1,0.0192307692307692,NON
spark/src/main/java/org/apache/zeppelin/spark/SparkRInterpreter.java,2.36363636363636,7,4.7929820378603,6.45730435986495,7,2.14360474955484,26,11.272727272727302,8,3,0,11,11,29,11,2,9,12,137,88,1,0,1,6,6,0,5,18,6,1,0,0,1,0.333333333333333,0.206896551724138,2,2,0,14,3,3,67,12,55,1,0.0072992700729927,NON
spark/src/main/java/org/apache/zeppelin/spark/SparkSqlInterpreter.java,1.8333333333333304,6,4.75603790731175,6.106188923067879,9,1.5723301886761,22,7.83333333333333,8,3,0,12,12,29,12,2,10,10,107,68,1,0,1,7,7,0,5,17,7,1,0,0,1,0.283730158730159,0.2413793103448279,1,1,0,12,2,2,46,13,33,0,0.0,NON
spark/src/main/java/org/apache/zeppelin/spark/SparkVersion.java,1.125,3,4.011307542876,4.54697242200285,15,0.484122918275927,18,3.75,14,14,1,15,16,16,16,0,16,8,76,55,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,0,13,3,0,0,0,0,0.0,NON
spark/src/main/java/org/apache/zeppelin/spark/Utils.java,1.7,3,3.89792048967222,4.70475851263407,4,0.640312423743285,17,6.5,1,1,10,0,10,10,10,0,10,24,68,42,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0,NON
spark/src/main/java/org/apache/zeppelin/spark/ZeppelinContext.java,1.6896551724137898,10,4.94098348003911,6.40851988626938,40,1.65265613328576,98,6.81034482758621,6,6,2,56,58,58,58,11,47,110,442,268,0,0,0,0,0,0,58,0,0,0,0,0,0,0.0,0.0,0,0,0,14,5,5,149,0,149,1,0.002262443438914,NON
spark/src/main/java/org/apache/zeppelin/spark/ZeppelinR.java,1.8235294117647096,6,5.51725432900732,6.46891512288422,12,1.50431904147581,31,11.0588235294118,19,19,1,16,17,17,17,3,14,21,231,164,0,0,0,0,0,0,17,0,0,0,0,0,0,0.0,0.0,0,0,0,5,14,10,31,0,31,1,0.0043290043290043,NON
spark/src/main/java/org/apache/zeppelin/spark/ZeppelinRContext.java,1.0,1,3.9262723741395096,3.83659166810898,8,0.0,8,3.0,4,4,8,0,8,8,8,0,8,4,30,21,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,1,3,3,0,0,0,0,0.0,NON
zeppelin-server/src/main/java/org/apache/zeppelin/server/ActiveDirectoryGroupRealm.java,3.3333333333333304,8,4.555467130346281,6.186692308400089,4,2.53859103528797,30,15.2222222222222,4,4,0,9,9,9,9,6,3,13,143,101,1,0,1,0,0,0,9,0,0,1,0,0,1,0.15,0.0,0,0,0,0,4,4,0,0,0,1,0.0069930069930069,NON
spark/src/main/java/org/apache/zeppelin/spark/dep/SparkDependencyResolver.java,3.53846153846154,8,4.76357520474758,6.83829067589497,2,2.2054263364356097,46,17.307692307692303,8,5,2,11,13,19,13,7,6,25,239,168,1,0,1,1,1,0,12,6,1,1,0,0,1,0.201465201465202,0.0526315789473684,0,0,0,0,5,5,6,6,0,0,0.0,NON
zeppelin-server/src/main/java/org/apache/zeppelin/socket/NotebookServer.java,3.18965517241379,31,6.01823059907644,6.769124061262961,22,4.23636513254776,185,16.465517241379303,4,4,0,58,58,58,58,40,18,176,1024,632,1,0,1,0,0,0,58,0,0,1,0,0,1,0.163841807909605,0.0,0,0,0,28,4,4,756,0,756,1,0.0009765625,NON
spark/src/test/java/org/apache/zeppelin/spark/SparkInterpreterTest.java,1.45,5,4.6994977521625,5.900360588677289,15,0.9733961166965892,29,8.1,5,5,2,18,20,20,20,1,19,1,186,127,0,0,0,0,0,0,20,0,0,0,0,0,0,0.0,0.0,0,0,0,11,5,5,155,0,155,1,0.0053763440860215,NON
spark/src/test/java/org/apache/zeppelin/spark/SparkSqlInterpreterTest.java,2.0,3,4.43063240949075,4.951143898990769,2,0.8164965809277259,12,18.3333333333333,5,5,0,6,6,6,6,0,6,0,122,76,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,14,5,5,130,0,130,1,0.0081967213114754,NON
spark/src/test/java/org/apache/zeppelin/spark/dep/SparkDependencyResolverTest.java,1.0,1,1.58496250072116,3.008764684573201,1,0.0,1,22.0,0,0,0,1,1,1,1,0,1,0,25,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,18,0,18,0,0.0,NON
zeppelin-server/src/test/java/org/apache/zeppelin/display/AngularObjectBuilder.java,1.0,1,2.8453509366224403,2.9398290174663995,1,0.0,1,4.0,0,0,1,0,1,1,1,0,1,4,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,6,0,6,0,0.0,NON
zeppelin-server/src/test/java/org/apache/zeppelin/integration/SparkParagraphIT.java,3.4,5,4.0220552088742,4.70313871567898,0,1.2,17,23.8,7,2,0,5,5,17,5,0,5,7,129,64,1,0,1,0,0,0,5,12,0,1,0,0,1,0.138888888888889,0.0,0,0,0,1,2,2,86,81,5,1,0.0077519379844961,NON
zeppelin-server/src/test/java/org/apache/zeppelin/interpreter/mock/MockInterpreter1.java,1.0,1,4.42511855035714,4.71451343664454,9,0.0,9,2.6666666666666696,6,1,0,9,9,25,9,0,9,7,35,17,1,0,1,8,8,0,1,16,8,1,0,0,1,0.277777777777778,0.32,0,0,0,6,1,1,9,2,7,0,0.0,NON
zeppelin-server/src/test/java/org/apache/zeppelin/rest/AbstractTestRestApi.java,2.18518518518519,14,5.39610230262914,6.84957390300765,18,2.69481033534537,59,11.7777777777778,8,8,13,14,27,27,27,24,3,15,338,241,0,1,0,0,0,0,27,0,0,0,8,8,0,0.0,0.0,0,0,0,8,5,4,39,0,39,1,0.0029585798816568,NON
