relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
src/java/org/apache/ivy/plugins/repository/url/URLRepository.java,5.0,9,4.241730855892589,5.56927295223878,0,2.54950975679639,20,20.75,6,3,0,4,4,23,4,0,4,12,88,66,1,0,1,0,0,0,4,19,0,1,0,0,1,0.133333333333333,0.0,1,1,0,6,3,3,34,14,20,1,0.0113636363636363,NON
src/java/org/apache/ivy/Main.java,5.75,25,4.8302217884762575,6.88806898789276,5,6.88143638106658,69,33.4166666666667,1,1,11,1,12,12,12,9,3,36,404,216,0,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,27,0,0,659,0,659,0,0.0,NON
src/java/org/apache/ivy/core/resolve/IvyNode.java,2.1515151515151496,19,6.23336544334374,7.3525243707639,61,2.5558948950254,213,8.747474747474751,18,18,1,98,99,99,99,23,76,127,886,633,0,0,0,0,0,0,99,0,0,0,0,0,0,0.0,0.0,0,0,0,44,14,11,321,0,321,1,0.0011286681715575,NON
src/java/org/apache/ivy/core/resolve/IvyNodeCallers.java,3.0,6,5.80283836836959,5.86606590095281,4,1.95789002074512,36,11.166666666666698,3,3,0,12,12,12,12,1,11,25,217,159,0,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,9,3,2,43,0,43,1,0.0046082949308755,NON
src/java/org/apache/ivy/ant/IvyAntSettings.java,2.0,9,4.99532097806688,6.4471691044408,16,1.91485421551268,48,8.5,9,9,2,22,24,24,24,4,20,20,245,165,1,0,1,0,0,0,24,0,0,1,0,0,1,0.16,0.0,0,0,0,12,8,4,57,0,57,0,0.0,NON
src/java/org/apache/ivy/core/resolve/IvyNodeUsage.java,1.7,4,5.2663858705294295,5.78559772255496,12,1.00498756211209,34,6.05,5,5,0,20,20,20,20,16,4,30,188,138,0,0,0,0,0,0,20,0,0,0,0,0,0,0.0,0.0,0,0,0,7,5,2,10,0,10,0,0.0,NON
src/java/org/apache/ivy/plugins/resolver/AbstractPatternsBasedResolver.java,2.2666666666666697,14,5.47894317522773,6.8741674389186,18,3.0324174441451097,68,10.6,30,3,0,30,30,119,30,17,13,48,323,241,2,4,2,25,4,21,26,89,4,2,1,14,1,0.311662020443382,0.0672268907563025,7,2,5,23,2,1,115,15,100,0,0.0,NON
src/java/org/apache/ivy/core/resolve/ResolveEngine.java,4.57575757575758,20,5.557767283538442,7.304365386029309,17,5.49947822886093,151,21.3333333333333,5,5,0,33,33,33,33,13,20,70,711,483,0,0,0,0,0,0,33,0,0,0,0,0,0,0.0,0.0,0,0,0,47,3,3,643,0,643,1,0.0014064697609001,NON
src/java/org/apache/ivy/plugins/resolver/AbstractResolver.java,1.40625,4,6.3887191736360505,7.0413054840993405,50,0.8788975694015769,90,5.46875,13,13,0,64,64,64,64,26,38,55,366,219,0,6,0,71,0,71,64,0,0,0,4,23,0,0.0,0.0,13,0,13,36,10,4,122,0,122,1,0.0027322404371584,NON
src/java/org/apache/ivy/ant/IvyBuildNumber.java,2.47826086956522,16,4.68578053923561,6.18095162060428,18,3.74014142045332,57,9.39130434782609,13,9,0,23,23,50,23,4,19,15,278,190,2,0,2,1,1,0,22,27,1,2,0,0,1,0.224465148378192,0.04,0,0,0,14,9,1,88,1,87,1,0.0035971223021582,NON
src/java/org/apache/ivy/plugins/resolver/BasicResolver.java,2.54545454545455,21,6.6395033677692,7.576614175555201,25,3.09731955564034,140,13.4909090909091,27,14,0,55,55,104,55,28,27,80,801,519,1,5,1,37,10,27,45,49,10,1,1,15,1,0.5528739867354461,0.0961538461538462,12,1,11,47,8,5,435,78,357,0,0.0,NON
src/java/org/apache/ivy/plugins/resolver/ChainResolver.java,2.3448275862069,14,5.87912514601783,6.46503900845819,11,2.41083562661359,68,8.82758620689655,17,4,3,26,29,77,29,7,22,31,274,200,1,0,1,11,11,0,18,48,11,1,0,0,1,0.462465871921715,0.142857142857143,1,1,0,15,2,2,80,13,67,1,0.0036496350364963,NON
src/java/org/apache/ivy/plugins/resolver/FileSystemResolver.java,2.13636363636364,8,5.32943229439819,6.08398705137435,14,1.91395484285703,47,9.72727272727273,40,8,0,22,22,143,22,8,14,16,225,134,4,1,4,11,10,1,13,121,9,4,2,2,1,0.307733007733008,0.251748251748252,1,1,0,7,8,5,77,22,55,1,0.0044444444444444,NON
src/java/org/apache/ivy/plugins/resolver/IBiblioResolver.java,2.37837837837838,10,5.81257489856022,6.723029336065309,21,2.14792610662762,88,10.297297297297302,41,9,0,37,37,152,37,13,24,53,393,251,5,1,5,30,30,0,21,115,16,5,1,1,1,0.4100306500115661,0.526315789473684,8,8,0,22,7,1,187,117,70,0,0.0,NON
src/java/org/apache/ivy/core/resolve/VisitNode.java,1.5625,5,5.48775448116899,6.0614778685723305,32,0.9980449639169572,75,5.5625,10,10,1,47,48,48,48,8,40,40,279,193,0,0,0,0,0,0,48,0,0,0,0,0,0,0.0,0.0,0,0,0,15,10,7,119,0,119,1,0.003584229390681,NON
src/java/org/apache/ivy/ant/IvyConfigure.java,1.21052631578947,3,4.7206554257357904,5.114794603751389,16,0.521026049295351,23,4.10526315789474,6,6,0,19,19,19,19,1,18,10,88,58,1,0,1,0,0,0,19,0,0,1,0,0,1,0.158333333333333,0.0,0,0,0,1,6,3,30,0,30,0,0.0,NON
src/java/org/apache/ivy/core/retrieve/RetrieveEngine.java,7.0,23,4.68597170729655,7.06126183572356,3,8.26135582092915,56,36.625,3,3,0,8,8,8,8,5,3,17,298,215,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,25,1,1,162,0,162,0,0.0,NON
