relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA.,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
core/src/main/java/org/apache/shiro/authc/credential/DefaultPasswordService.java,1.53333333333333,4,4.96472168047692,5.60343373735012,11,0.956846672960488,23,6.73333333333333,7,7,0,15,15,15,15,4,11,13,110,76,0,0,0,0,0,0,15,0,0,0,0,0,0,0.0,0.0,0,0,0,12,2,2,23,0,23,0,0.0,NON
core/src/main/java/org/apache/shiro/authc/credential/PasswordMatcher.java,1.6666666666666698,2,4.176108500731241,4.8384231980960095,3,0.471404520791032,15,6.0,1,1,0,9,9,9,9,5,4,7,57,39,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,6,0,0,1,0,1,0,0.0,NON
core/src/main/java/org/apache/shiro/authc/pam/ModularRealmAuthenticator.java,2.2,6,4.597794209361701,5.12323098132944,5,1.6,22,8.7,5,3,0,10,10,17,10,5,5,9,92,64,1,0,1,2,2,0,8,7,2,1,0,0,1,0.222222222222222,0.117647058823529,0,0,0,10,2,2,10,2,8,0,0.0,NON
core/src/main/java/org/apache/shiro/authz/ModularRealmAuthorizer.java,2.48148148148148,4,4.73125859959129,5.20016200386637,8,1.16651968503879,67,7.33333333333333,3,3,0,27,27,27,27,3,24,36,203,157,0,0,0,0,0,0,27,0,0,0,0,0,0,0.0,0.0,0,0,0,7,1,1,6,0,6,0,0.0,NON
core/src/main/java/org/apache/shiro/authz/aop/AuthorizingAnnotationMethodInterceptor.java,1.5,3,3.4548223999466097,4.11169869294385,3,0.8660254037844392,6,5.0,2,0,0,4,4,14,4,0,4,6,23,14,2,1,2,0,0,0,4,10,0,2,5,5,1,0.177777777777778,0.0,0,0,0,4,0,0,12,8,4,0,0.0,NON
core/src/main/java/org/apache/shiro/authz/permission/DomainPermission.java,1.61538461538462,5,3.2880446935878505,4.30266282294109,8,1.07692307692308,21,6.3846153846153895,9,4,0,13,13,23,13,7,6,15,89,66,1,0,1,0,0,0,13,10,0,1,0,0,1,0.154761904761905,0.0,1,1,0,1,3,2,21,4,17,1,0.0112359550561797,NON
core/src/main/java/org/apache/shiro/codec/H64.java,3.0,6,4.10660313706447,4.5225324196263,1,1.78885438199983,15,9.6,1,1,5,0,5,5,5,4,1,11,51,46,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
core/src/main/java/org/apache/shiro/config/IniSecurityManagerFactory.java,1.95,6,4.883154967745,5.81761843858216,10,1.2439855304624698,39,7.2,10,5,0,20,20,33,20,16,4,21,151,108,2,1,2,2,0,2,20,13,0,2,1,1,1,0.211640211640212,0.0,1,1,0,14,5,3,46,2,44,1,0.0066225165562913,NON
core/src/main/java/org/apache/shiro/config/ReflectionBuilder.java,3.13333333333333,9,4.78530801243976,6.283925741043401,6,2.04504822002373,94,12.1333333333333,12,12,0,30,30,30,30,23,7,60,380,260,0,0,0,0,0,0,30,0,0,0,0,0,0,0.0,0.0,0,0,0,11,8,3,58,0,58,1,0.0026315789473684,NON
core/src/main/java/org/apache/shiro/crypto/DefaultBlockCipherService.java,1.4,4,4.67382392115637,5.43178875817529,21,0.9797958971132712,35,5.28,22,11,0,25,25,46,25,8,17,19,147,99,2,1,2,3,3,0,22,21,3,2,2,2,1,0.4764492753623189,0.130434782608696,0,0,0,3,7,1,14,6,8,0,0.0,NON
core/src/main/java/org/apache/shiro/crypto/JcaCipherService.java,2.125,5,5.570021489381849,6.22905405165379,14,1.29301005409858,68,8.5,11,11,1,31,32,32,32,17,15,68,285,193,0,3,0,3,0,3,32,0,0,0,2,5,0,0.0,0.0,1,0,1,4,4,3,23,0,23,0,0.0,NON
core/src/main/java/org/apache/shiro/crypto/SecureRandomNumberGenerator.java,1.375,2,4.0535088547976805,3.909886917514741,5,0.484122918275927,11,4.5,3,3,0,8,8,8,8,0,8,4,41,29,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,2,0,2,0,0.0,NON
core/src/main/java/org/apache/shiro/crypto/UnknownAlgorithmException.java,1.0,1,2.46967048737186,2.25656476213095,3,0.0,3,3.0,0,0,0,3,3,10,3,0,3,4,11,7,3,0,3,0,0,0,3,7,0,3,0,0,1,0.1875,0.0,0,0,0,0,0,0,7,7,0,0,0.0,NON
core/src/main/java/org/apache/shiro/crypto/hash/AbstractHash.java,1.89473684210526,11,4.6887416276354505,5.68831235735541,11,2.24533989554753,36,7.473684210526319,4,3,3,16,19,34,19,6,13,22,147,114,1,2,1,12,0,12,19,15,0,1,1,7,1,0.158333333333333,0.0,1,1,0,5,2,1,15,4,11,0,0.0,NON
core/src/main/java/org/apache/shiro/crypto/hash/DefaultHashService.java,1.75,8,4.611670276096589,5.39291870607185,11,1.71391365010026,28,6.3125,5,5,0,16,16,16,16,4,12,11,108,87,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,7,1,1,16,0,16,0,0.0,NON
core/src/main/java/org/apache/shiro/crypto/hash/SimpleHash.java,1.48,3,4.60435811212243,5.36822037791799,16,0.6997142273814361,37,5.12,11,7,0,25,25,45,25,8,17,28,137,100,2,1,2,12,12,0,13,20,12,2,6,6,1,0.6369047619047621,0.5333333333333329,1,1,0,6,3,1,13,2,11,1,0.0072992700729927,NON
