relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
src/main/java/org/apache/commons/scxml/SCInstance.java,1.47826086956522,4,5.222999519680919,5.83944760868243,15,0.7728864710709208,34,5.65217391304348,10,10,0,23,23,23,23,0,23,25,142,98,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0,0.0,0,0,0,10,7,3,17,0,17,0,0.0,NON
src/main/java/org/apache/commons/scxml/SCXMLExecutor.java,1.48484848484848,8,5.929883750608751,6.52205558228548,28,1.39525629493592,49,6.81818181818182,12,12,0,33,33,33,33,4,29,33,240,163,0,0,0,0,0,0,33,0,0,0,0,0,0,0.0,0.0,0,0,0,20,7,5,91,0,91,0,0.0,NON
src/main/java/org/apache/commons/scxml/SCXMLHelper.java,5.76923076923077,11,4.845175521464348,6.7705143836394575,1,3.1416273625634106,75,22.53846153846149,1,1,12,1,13,13,13,1,12,26,296,206,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,13,1,1,28,0,28,1,0.0033783783783783,NON
src/main/java/org/apache/commons/scxml/Status.java,1.8,5,3.32323142879762,4.2629841937102695,4,1.6,9,6.2,3,3,0,5,5,5,5,0,5,0,36,27,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,3,2,2,5,0,5,0,0.0,NON
src/main/java/org/apache/commons/scxml/env/AbstractSCXMLListener.java,1.0,1,2.8453509366224403,2.93120894891032,3,0.0,3,2.3333333333333304,0,0,0,3,3,3,3,0,3,5,9,4,0,1,0,6,0,6,3,0,0,0,4,4,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.0,NON
src/main/java/org/apache/commons/scxml/env/AbstractStateMachine.java,1.92307692307692,6,5.068919067627889,5.77967389456033,7,1.43909899491305,25,7.61538461538462,5,5,1,12,13,13,13,2,11,26,116,74,0,1,0,0,0,0,13,0,0,0,3,3,0,0.0,0.0,0,0,0,14,4,4,33,0,33,0,0.0,NON
src/main/java/org/apache/commons/scxml/env/SimpleErrorReporter.java,7.0,13,3.64022392894185,4.761811714500901,1,6.0,14,24.0,2,2,0,2,2,2,2,0,2,3,52,41,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,5,1,1,8,0,8,0,0.0,NON
src/main/java/org/apache/commons/scxml/env/jexl/JexlEvaluator.java,2.8333333333333304,4,4.305858944160431,5.02544539674306,2,1.34370962471642,17,15.5,4,4,0,6,6,6,6,1,5,11,100,64,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,4,3,2,21,0,21,0,0.0,NON
src/main/java/org/apache/commons/scxml/env/jsp/ELEvaluator.java,2.3,5,5.39841348015521,5.0538793351545,6,1.79164728671689,23,10.8,7,7,0,10,10,10,10,4,6,12,172,107,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,5,6,4,17,0,17,0,0.0,NON
src/main/java/org/apache/commons/scxml/invoke/AsyncTrigger.java,1.33333333333333,2,3.57243125132212,3.65738527665018,2,0.471404520791032,4,5.66666666666667,3,3,0,3,3,3,3,0,3,3,22,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,3,3,3,2,0,2,0,0.0,NON
